date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,62.4,14.0,10.85,3.09,24.14,6.77
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,13.08,4.0,13.08,4.0,11.0,3.28,11.0,3.28
2015-01-05,1.89,1.0,67.19,21.0,94.69,32.0,31.9,8.98,33.6,9.65
2015-01-06,16.73,5.0,67.52,24.0,74.49,27.0,8.44,3.4,9.64,3.98
2015-01-07,0.0,0.0,0.0,0.0,8.88,3.0,0.0,0.0,4.22,1.45
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,9.6,2.0,0.0,0.0,1.95,0.93
2015-01-10,53.49,16.0,349.74,105.0,391.74,117.0,20.48,5.52,29.24,8.71
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,4.85,1.36,4.85,1.36
2015-01-12,0.62,1.0,86.88,29.0,187.31,56.0,38.73,15.25,101.41,31.33
2015-01-13,4.6,2.0,38.04,12.0,74.44,27.0,19.77,6.27,31.54,11.66
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,14.41,7.0,41.25,15.0,6.08,3.79,19.94,6.29
2015-01-16,26.1,10.0,106.67,36.0,152.51,56.0,19.36,6.38,28.99,10.41
2015-01-17,0.0,0.0,36.66,9.0,53.47,13.0,19.69,5.0,28.5,7.0
2015-01-18,1.99,1.0,24.26,8.0,24.26,8.0,13.57,4.05,13.57,4.05
2015-01-19,21.95,6.0,62.01,17.0,62.01,17.0,19.4,5.12,19.4,5.12
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.03,0.01
2015-01-21,4.22,2.0,69.77,22.0,138.41,39.0,46.54,14.01,104.01,27.9
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,2.67,0.16
2015-01-24,0.0,0.0,3.21,1.0,5.14,2.0,0.0,0.0,0.0,0.0
2015-01-25,11.93,2.0,25.64,7.0,34.25,9.0,6.81,2.35,8.54,2.77
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,9.59,2.18,9.59,2.18
2015-01-27,4.59,1.0,38.46,15.0,73.91,28.0,9.11,3.26,17.43,6.44
2015-01-28,23.79,5.0,45.83,9.0,61.32,13.0,15.04,1.77,16.86,2.32
2015-01-29,16.12,5.0,41.92,12.0,81.11,22.0,11.67,3.25,14.31,4.04
2015-01-30,0.0,0.0,57.71,17.0,167.05,50.0,0.05,0.01,4.05,0.87
