date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,0.0,0.0,14.22,4.0,41.36,11.0,8.8,2.55,16.55,5.26
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,4.32,1.0,13.08,4.0,4.05,0.94,12.13,3.58
2015-01-05,5.28,2.0,56.78,20.0,98.4,33.0,19.56,7.44,35.59,10.66
2015-01-06,7.64,3.0,57.12,20.0,74.49,27.0,12.9,4.5,18.94,7.18
2015-01-07,0.0,0.0,0.0,0.0,11.08,4.0,0.0,0.0,4.82,1.65
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,19.0,4.0,0.0,0.0,1.96,0.93
2015-01-10,49.51,13.0,333.47,99.0,391.74,117.0,24.49,7.69,40.75,13.1
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,9.72,2.76,9.72,2.76
2015-01-12,0.62,1.0,74.06,27.0,189.64,57.0,28.69,11.88,84.96,26.3
2015-01-13,0.0,0.0,40.05,13.0,74.44,27.0,16.55,5.57,22.44,8.53
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,5.26,3.0,41.25,15.0,3.14,2.15,22.55,7.15
2015-01-16,15.37,6.0,89.77,31.0,152.51,56.0,19.68,7.59,43.25,16.19
2015-01-17,0.0,0.0,32.33,8.0,53.47,13.0,19.84,4.99,33.29,8.09
2015-01-18,1.99,1.0,16.33,6.0,24.26,8.0,10.99,3.53,16.36,4.88
2015-01-19,12.83,4.0,58.18,15.0,62.01,17.0,25.49,6.22,28.5,7.76
2015-01-20,0.0,0.0,0.0,0.0,19.76,5.0,0.0,0.0,0.0,0.0
2015-01-21,0.0,0.0,72.29,23.0,142.23,40.0,38.54,12.08,96.78,25.87
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,7.29,0.43
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,20.36,5.0,34.25,9.0,7.55,2.37,11.36,3.58
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,11.85,2.83,11.85,2.83
2015-01-27,0.0,0.0,25.6,10.0,71.72,27.0,8.48,3.1,22.82,8.5
2015-01-28,13.58,2.0,41.28,8.0,61.32,13.0,17.05,2.12,20.23,3.01
2015-01-29,1.1,1.0,32.95,9.0,81.11,22.0,13.69,4.62,19.63,6.45
2015-01-30,9.39,1.0,58.08,15.0,159.45,48.0,0.06,0.01,3.43,0.75
2015-01-31,11.12,3.0,160.24,33.0,536.67,66.0,24.02,8.46,53.5,13.5
2015-02-01,1.61,1.0,105.9,27.0,280.48,78.0,53.21,11.48,116.02,28.59
2015-02-02,19.55,4.0,37.57,9.0,86.51,18.0,21.77,5.62,41.12,8.68
2015-02-03,6.38,2.0,28.04,11.0,149.95,23.0,9.51,3.49,16.92,3.9
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,3.04,0.95,3.04,0.95
2015-02-05,5.89,2.0,81.55,24.0,190.94,51.0,14.33,3.96,20.26,6.21
