date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-02-10,0.0,0.0,80.06,10.0,201.74,36.0,26.66,1.69,50.86,6.57
2015-02-11,32.38,3.0,99.88,23.0,258.37,64.0,33.09,9.68,94.47,22.62
2015-02-12,0.56,1.0,105.5,33.0,304.89,85.0,35.15,11.09,88.25,22.81
2015-02-13,7.99,2.0,54.3,14.0,221.22,45.0,9.54,2.58,31.43,6.85
2015-02-14,5.74,1.0,85.02,22.0,219.77,55.0,32.97,10.61,108.74,30.19
2015-02-15,17.2,3.0,77.08,23.0,173.01,54.0,42.74,13.76,91.95,31.7
2015-02-16,0.48,1.0,15.12,5.0,69.64,14.0,5.32,0.97,32.21,5.53
2015-02-17,13.18,3.0,103.52,26.0,329.35,92.0,32.35,7.72,93.29,30.95
2015-02-18,6.67,2.0,49.32,12.0,183.72,47.0,7.72,2.31,32.69,8.53
2015-02-19,0.0,0.0,20.03,7.0,141.0,27.0,6.84,1.59,27.31,6.51
2015-02-20,5.13,2.0,12.0,5.0,59.62,14.0,6.77,1.78,24.88,4.57
2015-02-21,1.92,1.0,17.77,8.0,128.81,27.0,3.68,2.16,27.35,6.29
2015-02-22,41.09,4.0,54.3,8.0,176.48,35.0,14.14,2.73,27.6,6.44
2015-02-23,0.0,0.0,46.62,10.0,156.6,36.0,23.72,5.86,91.84,20.55
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,0.0,14.74,4.0,0.0,0.0,2.5,0.83
2015-02-26,0.98,1.0,12.03,3.0,50.1,15.0,3.33,0.83,20.53,5.89
2015-02-27,6.39,2.0,43.86,11.0,122.0,37.0,33.39,8.36,91.8,26.92
2015-02-28,8.44,3.0,18.54,6.0,83.88,24.0,7.87,2.33,39.76,13.41
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0
2015-03-03,0.28,1.0,0.28,1.0,1.36,3.0,0.26,0.93,0.26,0.93
2015-03-04,0.63,1.0,1.56,3.0,15.74,11.0,0.04,0.07,3.15,1.3
2015-03-05,4.28,6.0,22.13,14.0,103.36,50.0,11.94,4.08,72.05,25.91
2015-03-06,0.0,0.0,8.58,3.0,59.85,18.0,0.27,0.09,21.38,5.59
2015-03-07,0.0,0.0,18.67,6.0,77.92,17.0,5.14,1.99,23.1,5.51
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,1.18,2.0,3.62,4.0,46.19,11.0,0.59,1.14,4.01,2.04
2015-03-10,1.84,4.0,14.17,10.0,130.65,37.0,3.8,2.57,20.01,8.28
2015-03-11,1.13,1.0,34.32,11.0,77.37,26.0,18.25,5.2,27.75,8.08
2015-03-12,0.0,0.0,20.4,6.0,152.41,29.0,14.06,4.01,81.72,13.53
2015-03-13,2.34,1.0,33.97,8.0,65.4,14.0,4.01,0.88,9.19,2.86
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,0.0,0.0,0.4,1.0,0.64,2.0,0.0,0.0,0.03,0.14
2015-03-16,0.0,0.0,31.39,10.0,123.77,27.0,6.17,1.74,44.26,8.85
2015-03-17,0.0,0.0,18.03,5.0,146.15,25.0,10.8,2.59,33.33,5.51
2015-03-18,7.39,3.0,13.99,6.0,115.42,21.0,0.55,0.81,40.19,3.05
2015-03-19,0.0,0.0,9.65,4.0,57.15,18.0,4.55,1.63,26.1,5.94
2015-03-20,24.11,4.0,30.22,6.0,75.29,15.0,5.45,1.86,7.03,2.55
2015-03-21,2.85,1.0,10.69,4.0,73.52,20.0,5.41,2.11,19.69,7.1
2015-03-22,0.0,0.0,25.81,5.0,132.16,23.0,10.1,1.97,21.85,4.2
2015-03-23,0.0,0.0,3.49,1.0,72.77,8.0,0.0,0.0,33.76,3.41
2015-03-24,0.0,0.0,1.78,1.0,53.9,10.0,0.62,0.35,26.25,4.62
2015-03-25,3.93,1.0,9.07,2.0,46.28,13.0,7.93,1.74,27.55,8.83
2015-03-26,0.0,0.0,10.27,3.0,61.79,15.0,0.15,0.05,13.21,3.47
2015-03-27,0.0,0.0,6.79,2.0,41.6,16.0,4.81,1.4,19.77,8.28
2015-03-28,0.0,0.0,25.36,2.0,61.61,11.0,0.0,0.0,26.25,5.96
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,0.12,0.7
2015-03-31,0.55,1.0,5.16,3.0,9.23,7.0,0.0,0.0,3.14,2.92
2015-04-01,0.0,0.0,13.62,3.0,24.77,6.0,5.24,1.25,15.17,3.72
2015-04-02,0.0,0.0,11.13,2.0,26.59,7.0,0.0,0.0,0.0,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.0,0.24,0.27
2015-04-05,0.69,2.0,12.73,7.0,42.4,14.0,2.15,1.98,26.25,7.52
2015-04-06,7.89,4.0,17.07,9.0,32.92,18.0,5.83,3.16,11.23,5.72
2015-04-07,0.0,0.0,8.11,2.0,11.79,6.0,0.0,0.0,1.95,2.07
2015-04-08,3.76,2.0,14.15,4.0,28.24,8.0,5.77,2.15,9.89,2.81
2015-04-09,0.0,0.0,4.27,1.0,33.15,10.0,0.0,0.0,12.79,3.76
2015-04-10,0.24,1.0,0.24,1.0,10.16,6.0,0.22,0.92,0.93,1.89
2015-04-11,9.0,3.0,21.79,7.0,63.84,21.0,0.49,0.21,1.28,0.39
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,0.0,0.0,0.0,0.0,8.7,6.0,0.0,0.0,0.8,0.99
2015-04-15,4.52,1.0,7.19,2.0,22.57,7.0,1.01,0.25,7.44,2.33
2015-04-16,0.63,1.0,0.63,1.0,5.59,5.0,0.16,0.26,2.59,1.84
2015-04-17,0.0,0.0,2.43,2.0,26.47,10.0,0.42,0.37,1.89,0.88
2015-04-18,0.0,0.0,52.66,8.0,62.52,11.0,31.2,3.6,32.12,3.83
2015-04-19,5.31,3.0,22.27,8.0,35.57,13.0,16.14,5.56,16.14,5.56
2015-04-20,0.0,0.0,0.92,1.0,688.12,27.0,0.0,0.0,3.8,1.12
2015-04-21,4.63,1.0,20.83,5.0,98.78,21.0,0.0,0.0,51.44,7.47
2015-04-22,18.78,4.0,138.98,16.0,181.76,28.0,78.4,6.17,91.27,9.11
2015-04-23,19.45,3.0,85.0,12.0,172.41,23.0,19.04,2.73,78.14,8.35
2015-04-24,9.98,3.0,157.3,32.0,315.28,56.0,7.74,2.22,30.86,5.92
2015-04-25,15.14,6.0,65.17,22.0,147.47,36.0,5.46,1.86,8.77,2.68
2015-04-26,2.92,1.0,71.83,21.0,100.12,31.0,5.6,2.28,9.35,4.04
2015-04-27,22.48,8.0,84.41,33.0,162.02,58.0,22.95,6.9,32.52,10.24
2015-04-28,0.0,0.0,103.46,16.0,238.52,44.0,0.52,0.15,7.16,1.93
2015-04-29,6.12,2.0,314.73,51.0,492.4,104.0,9.81,3.34,31.17,10.25
2015-04-30,19.36,8.0,83.57,26.0,164.59,44.0,9.46,3.25,9.46,3.25
2015-05-01,25.6,6.0,421.89,85.0,759.62,180.0,106.59,23.41,227.37,57.83
2015-05-02,85.0,11.0,628.35,85.0,1812.24,244.0,276.43,43.13,1193.17,162.86
2015-05-03,58.45,8.0,783.61,99.0,2073.46,262.0,450.15,63.04,1433.67,176.27
2015-05-04,81.27,16.0,889.58,118.0,3045.39,352.0,608.19,73.16,2183.44,232.52
2015-05-05,49.06,12.0,802.96,164.0,3490.37,712.0,526.4,109.28,2630.47,530.86
2015-05-06,151.33,19.0,495.25,80.0,3425.43,447.0,59.5,8.74,330.27,40.35
2015-05-07,69.46,8.0,419.1,63.0,3447.69,486.0,256.0,38.44,2399.96,325.09
2015-05-08,38.06,6.0,113.22,21.0,999.7,166.0,32.06,7.15,357.6,50.01
2015-05-09,24.65,4.0,258.4,36.0,3001.81,402.0,49.9,6.74,245.94,31.44
2015-05-10,13.22,4.0,79.79,23.0,745.21,186.0,33.43,9.87,260.02,70.01
2015-05-11,23.1,8.0,99.64,25.0,589.79,156.0,19.09,4.92,105.74,26.82
2015-05-12,8.83,3.0,145.76,24.0,739.96,145.0,11.64,3.24,137.58,40.98
2015-05-13,0.0,0.0,0.0,0.0,181.19,42.0,0.0,0.0,29.81,9.44
2015-05-14,7.16,2.0,44.32,9.0,540.64,105.0,8.37,2.17,431.94,82.3
2015-05-15,3.23,1.0,17.59,5.0,154.61,32.0,5.17,0.87,43.99,7.08
2015-05-16,11.42,3.0,39.46,11.0,609.99,160.0,5.9,1.8,21.92,7.32
2015-05-17,23.98,4.0,89.55,16.0,539.47,116.0,43.72,6.27,65.33,11.81
2015-05-18,26.87,5.0,97.56,19.0,460.9,95.0,8.29,1.6,87.8,22.53
2015-05-19,0.0,0.0,0.0,0.0,47.12,8.0,0.0,0.0,0.09,0.03
2015-05-20,0.0,0.0,20.17,3.0,269.28,51.0,0.0,0.0,109.9,20.34
2015-05-21,82.33,7.0,148.17,20.0,639.8,122.0,90.41,7.7,190.91,27.6
2015-05-22,7.85,1.0,26.62,6.0,699.22,125.0,3.49,0.7,101.91,12.81
2015-05-23,7.95,3.0,19.68,5.0,382.92,79.0,0.86,0.9,11.65,4.67
2015-05-24,35.8,4.0,35.8,4.0,238.06,56.0,0.0,0.0,0.0,0.0
2015-05-25,0.0,0.0,3.58,2.0,136.47,29.0,3.53,1.97,21.42,4.11
2015-05-26,30.38,6.0,42.95,8.0,187.54,41.0,0.43,0.27,10.08,3.49
2015-05-27,12.94,1.0,49.18,6.0,147.48,35.0,20.67,1.99,61.03,10.32
2015-05-28,9.03,3.0,10.19,4.0,245.58,45.0,6.98,2.3,45.47,7.28
2015-05-29,35.77,5.0,47.99,7.0,131.1,33.0,6.94,2.01,13.72,4.25
2015-05-30,0.0,0.0,0.0,0.0,185.74,45.0,0.0,0.0,20.42,4.42
2015-05-31,8.59,2.0,29.24,4.0,80.07,29.0,10.21,1.68,38.05,7.81
2015-06-01,0.0,0.0,0.0,0.0,86.37,19.0,0.0,0.0,2.57,0.84
2015-06-02,0.0,0.0,0.0,0.0,168.74,40.0,0.0,0.0,38.48,15.36
2015-06-03,0.0,0.0,0.0,0.0,32.9,5.0,0.0,0.0,1.11,0.32
2015-06-04,0.0,0.0,0.0,0.0,127.28,38.0,0.0,0.0,30.79,8.94
2015-06-05,12.47,3.0,17.98,4.0,190.21,45.0,3.88,0.83,36.91,8.8
2015-06-06,9.71,3.0,18.59,7.0,150.93,52.0,4.27,1.53,6.73,2.49
2015-06-07,8.89,3.0,22.76,5.0,183.71,47.0,0.84,0.25,11.2,2.0
2015-06-08,0.0,0.0,0.0,0.0,294.07,56.0,0.0,0.0,44.42,6.05
2015-06-09,0.0,0.0,0.0,0.0,554.13,75.0,0.0,0.0,4.41,0.39
2015-06-10,0.0,0.0,4.44,1.0,68.74,16.0,0.0,0.0,0.0,0.0
2015-06-11,0.0,0.0,0.0,0.0,82.07,20.0,0.0,0.0,14.06,2.89
2015-06-12,0.0,0.0,13.19,2.0,93.27,25.0,3.41,0.77,4.15,1.06
2015-06-13,0.0,0.0,0.0,0.0,22.67,9.0,0.0,0.0,0.0,0.0
2015-06-14,0.0,0.0,0.0,0.0,8.61,6.0,0.0,0.0,3.54,2.4
2015-06-15,0.0,0.0,0.0,0.0,15.46,5.0,0.0,0.0,0.0,0.0
2015-06-16,0.0,0.0,0.0,0.0,24.97,7.0,0.0,0.0,0.46,0.12
2015-06-17,0.0,0.0,0.0,0.0,17.79,5.0,0.0,0.0,7.12,2.14
2015-06-18,0.0,0.0,0.0,0.0,33.59,6.0,0.0,0.0,0.0,0.0
2015-06-19,0.0,0.0,12.92,1.0,57.14,13.0,0.0,0.0,3.45,1.0
2015-06-20,0.0,0.0,6.87,1.0,8.59,2.0,6.87,1.0,6.87,1.0
2015-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,0.0,0.0,0.0,0.0,14.41,2.0,0.0,0.0,4.85,0.58
2015-06-23,0.0,0.0,0.0,0.0,4.25,1.0,0.0,0.0,0.0,0.0
2015-06-24,0.0,0.0,0.0,0.0,11.02,2.0,0.0,0.0,10.36,1.88
2015-06-25,0.0,0.0,0.0,0.0,1.55,1.0,0.0,0.0,1.31,0.84
2015-06-26,0.0,0.0,0.0,0.0,4.69,1.0,0.0,0.0,0.0,0.0
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,6.33,1.0,0.0,0.0,0.0,0.0
2015-07-02,0.0,0.0,0.0,0.0,3.91,1.0,0.0,0.0,0.0,0.0
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,0.0,0.0,0.52,1.0,0.52,1.0,0.49,0.94,0.49,0.94
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,0.0,0.0,0.0,0.0,6.4,1.0,0.0,0.0,1.77,0.28
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-26,1.36,1.0,1.36,1.0,3.26,2.0,0.0,0.0,0.0,0.0
2015-07-27,0.0,0.0,1.85,1.0,9.09,4.0,0.0,0.0,1.07,0.95
2015-07-28,0.0,0.0,0.0,0.0,1.41,1.0,0.0,0.0,0.0,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.98,1.0,0.0,0.0,0.0,0.0
2015-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,1.31,1.0,1.31,1.0,1.31,1.0,0.0,0.0,0.0,0.0
2015-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-12,0.0,0.0,0.0,0.0,6.11,2.0,0.0,0.0,0.0,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-17,0.0,0.0,0.0,0.0,1.77,1.0,0.0,0.0,0.0,0.0
2015-08-18,2.26,1.0,2.26,1.0,2.26,1.0,0.73,0.32,0.73,0.32
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23,0.0,0.0,0.0,0.0,5.87,1.0,0.0,0.0,0.0,0.0
2015-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25,1.37,1.0,1.37,1.0,1.37,1.0,0.89,0.65,0.89,0.65
2015-08-26,0.0,0.0,0.0,0.0,11.16,2.0,0.0,0.0,2.18,0.39
2015-08-27,3.73,1.0,3.73,1.0,3.73,1.0,2.09,0.56,2.09,0.56
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,5.09,2.0,5.09,2.0,5.09,2.0,1.29,0.51,1.29,0.51
2015-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-31,0.0,0.0,0.0,0.0,10.36,2.0,0.0,0.0,10.16,1.96
2015-09-01,0.0,0.0,0.0,0.0,1.66,1.0,0.0,0.0,0.14,0.09
2015-09-02,2.13,1.0,2.13,1.0,7.35,3.0,0.0,0.0,0.01,0.01
2015-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,2.1,1.0,2.1,1.0,34.07,5.0,1.5,0.72,10.89,1.93
2015-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-07,0.0,0.0,0.0,0.0,16.65,7.0,0.0,0.0,4.37,1.87
2015-09-08,4.55,1.0,4.55,1.0,14.86,6.0,2.82,0.62,3.5,0.94
2015-09-09,3.37,1.0,3.37,1.0,16.58,4.0,0.0,0.0,7.07,1.35
2015-09-10,0.0,0.0,0.0,0.0,12.59,4.0,0.0,0.0,9.37,2.44
2015-09-11,0.0,0.0,0.0,0.0,4.93,1.0,0.0,0.0,4.91,1.0
2015-09-12,0.0,0.0,0.0,0.0,64.83,12.0,0.0,0.0,5.3,0.95
2015-09-13,0.0,0.0,0.0,0.0,45.93,13.0,0.0,0.0,2.84,1.45
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-15,0.0,0.0,1.44,1.0,9.36,4.0,0.0,0.0,0.0,0.0
2015-09-16,0.0,0.0,0.0,0.0,8.44,3.0,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.0,0.0,0.0,41.72,13.0,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0,10.17,1.0,0.0,0.0,0.0,0.0
2015-09-19,0.38,1.0,0.38,1.0,0.38,1.0,0.0,0.0,0.0,0.0
2015-09-20,0.0,0.0,0.0,0.0,3.79,1.0,0.0,0.0,0.12,0.03
2015-09-21,0.0,0.0,0.0,0.0,3.06,1.0,0.0,0.0,0.0,0.0
2015-09-22,0.0,0.0,0.0,0.0,2.06,1.0,0.0,0.0,1.99,0.97
2015-09-23,1.96,1.0,1.96,1.0,2.52,2.0,0.08,0.04,0.08,0.04
2015-09-24,2.89,2.0,2.89,2.0,2.89,2.0,2.19,1.53,2.19,1.53
2015-09-25,0.65,1.0,0.65,1.0,0.65,1.0,0.26,0.39,0.26,0.39
2015-09-26,0.0,0.0,0.0,0.0,8.37,3.0,0.0,0.0,5.22,1.87
2015-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,0.0,0.0,0.0,0.0,53.44,8.0,0.0,0.0,50.82,7.2
2015-09-29,1.92,1.0,4.21,2.0,107.16,32.0,3.91,1.87,99.22,29.36
2015-09-30,19.42,4.0,19.42,4.0,82.69,18.0,15.15,3.12,58.62,13.11
2015-10-01,0.0,0.0,0.0,0.0,73.08,23.0,0.0,0.0,66.0,21.05
2015-10-02,0.0,0.0,2.34,1.0,152.13,40.0,0.0,0.0,117.48,29.89
2015-10-03,32.5,5.0,35.91,6.0,228.31,49.0,18.13,2.25,186.58,39.39
2015-10-04,0.0,0.0,5.18,1.0,437.33,97.0,0.0,0.0,25.41,0.43
2015-10-05,6.35,2.0,12.71,4.0,322.06,74.0,0.0,0.0,4.98,1.53
2015-10-06,0.0,0.0,3.87,2.0,230.12,40.0,0.0,0.0,209.18,35.74
2015-10-07,0.0,0.0,3.58,1.0,177.24,38.0,0.28,0.08,144.54,30.19
2015-10-08,0.0,0.0,2.83,1.0,527.39,79.0,0.0,0.0,457.09,63.17
2015-10-09,8.32,2.0,28.93,9.0,770.86,154.0,4.11,1.0,248.08,50.03
2015-10-10,2.49,1.0,22.91,8.0,923.5,206.0,2.83,1.07,142.28,26.87
2015-10-11,1.47,1.0,1.47,1.0,767.54,114.0,0.69,0.47,232.32,37.01
2015-10-12,0.0,0.0,0.0,0.0,353.82,71.0,0.0,0.0,40.38,7.28
2015-10-13,2.49,2.0,2.49,2.0,373.98,53.0,0.2,0.1,3.51,1.32
2015-10-14,10.15,3.0,53.92,13.0,564.93,104.0,1.38,0.33,14.86,5.56
2015-10-15,4.21,1.0,17.71,7.0,395.02,82.0,0.26,0.09,73.75,13.66
2015-10-16,0.0,0.0,0.0,0.0,501.68,97.0,0.0,0.0,24.71,4.73
2015-10-17,8.96,2.0,39.82,9.0,394.16,88.0,13.89,1.31,112.08,22.5
2015-10-18,25.46,2.0,36.49,5.0,587.55,132.0,4.36,1.12,11.51,2.68
2015-10-19,11.41,2.0,36.64,11.0,883.53,173.0,3.25,1.58,576.31,108.53
2015-10-20,8.47,4.0,94.89,28.0,1326.85,293.0,2.11,0.98,995.25,205.83
2015-10-21,1.49,2.0,48.71,12.0,837.64,161.0,6.46,2.98,479.25,88.44
2015-10-22,21.32,5.0,150.14,29.0,857.02,167.0,11.28,2.82,522.72,97.36
