date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,0.0,0.0,14.22,4.0,41.36,11.0,8.53,2.47,16.21,5.16
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,4.32,1.0,13.08,4.0,4.05,0.94,12.13,3.6
2015-01-05,5.28,2.0,55.32,19.0,98.4,33.0,18.35,6.55,36.12,10.86
2015-01-06,10.93,4.0,59.79,21.0,74.49,27.0,14.54,5.08,20.45,7.73
2015-01-07,0.0,0.0,0.0,0.0,11.08,4.0,0.0,0.0,4.97,1.7
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,19.0,4.0,0.0,0.0,1.95,0.93
2015-01-10,49.51,13.0,331.06,98.0,391.74,117.0,26.72,8.33,43.72,14.03
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,10.15,2.9,10.15,2.9
2015-01-12,0.62,1.0,74.06,27.0,189.64,57.0,26.76,11.14,81.69,25.23
2015-01-13,2.43,1.0,40.05,13.0,74.44,27.0,16.14,5.43,21.71,8.27
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,5.26,3.0,41.25,15.0,3.24,2.21,23.15,7.39
2015-01-16,16.02,6.0,89.77,31.0,152.51,56.0,21.3,8.19,45.72,17.16
2015-01-17,0.0,0.0,32.33,8.0,53.47,13.0,20.36,5.11,34.1,8.27
2015-01-18,1.99,1.0,16.33,6.0,24.26,8.0,10.96,3.52,16.36,4.88
2015-01-19,12.83,4.0,58.18,15.0,62.01,17.0,26.17,6.4,29.27,7.98
2015-01-20,0.0,0.0,0.0,0.0,19.76,5.0,0.0,0.0,0.0,0.0
2015-01-21,0.0,0.0,72.29,23.0,142.23,40.0,36.89,11.61,94.91,25.35
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,7.96,0.47
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,20.36,5.0,34.25,9.0,8.15,2.53,12.2,3.81
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,11.92,2.84,11.92,2.84
2015-01-27,0.0,0.0,26.85,10.0,71.72,27.0,8.47,3.02,24.15,9.02
2015-01-28,13.58,2.0,41.28,8.0,61.32,13.0,17.79,2.28,21.16,3.23
2015-01-29,1.1,1.0,32.95,9.0,81.11,22.0,13.92,4.71,20.22,6.66
2015-01-30,9.39,1.0,60.6,16.0,159.45,48.0,0.12,0.02,3.8,0.85
2015-01-31,11.12,3.0,159.93,32.0,536.67,66.0,21.28,6.96,55.46,13.82
2015-02-01,1.61,1.0,105.9,27.0,283.26,79.0,51.85,11.23,115.93,28.82
2015-02-02,19.55,4.0,45.04,10.0,86.51,18.0,27.63,6.32,39.85,8.41
2015-02-03,6.38,2.0,28.04,11.0,149.95,23.0,10.45,3.83,19.31,4.33
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,3.05,0.96,3.05,0.96
2015-02-05,5.89,2.0,85.18,25.0,190.94,51.0,15.31,4.32,21.72,6.76
2015-02-06,9.95,5.0,134.8,35.0,290.67,84.0,59.38,21.16,155.66,49.68
