date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,0.0,0.0,14.22,4.0,41.36,11.0,10.74,3.08,19.37,6.08
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,7.63,2.0,13.08,4.0,7.17,1.88,12.16,3.55
2015-01-05,1.89,1.0,49.73,17.0,98.4,33.0,21.41,7.72,32.85,9.73
2015-01-06,7.08,2.0,48.52,16.0,74.49,27.0,9.35,3.15,14.48,5.47
2015-01-07,0.0,0.0,0.0,0.0,8.88,3.0,0.0,0.0,4.58,1.57
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,15.41,3.0,0.0,0.0,2.05,0.98
2015-01-10,34.57,9.0,300.99,90.0,391.74,117.0,13.28,4.18,26.22,8.34
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,8.47,2.41,8.47,2.41
2015-01-12,0.62,1.0,62.02,22.0,177.13,54.0,17.69,7.37,64.2,20.72
2015-01-13,0.0,0.0,38.04,12.0,71.57,26.0,15.74,5.03,23.36,8.85
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,5.26,3.0,41.25,15.0,2.93,1.83,22.18,6.75
2015-01-16,12.41,4.0,87.89,29.0,152.51,56.0,18.71,6.24,34.43,12.57
2015-01-17,0.0,0.0,32.33,8.0,53.47,13.0,18.02,4.62,30.11,7.38
2015-01-18,0.0,0.0,24.26,8.0,24.26,8.0,17.96,5.36,17.96,5.36
2015-01-19,10.81,3.0,58.18,15.0,62.01,17.0,24.74,5.92,27.92,7.55
2015-01-20,0.0,0.0,0.0,0.0,19.76,5.0,0.0,0.0,0.0,0.0
2015-01-21,0.0,0.0,67.03,21.0,138.41,39.0,37.18,10.98,98.38,26.44
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,10.41,0.62
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,0.0,0.0,20.36,5.0,34.25,9.0,9.28,2.86,14.9,4.62
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,11.68,2.84,11.68,2.84
2015-01-27,0.0,0.0,23.65,9.0,71.72,27.0,6.25,2.19,19.34,7.18
2015-01-28,18.56,3.0,41.28,8.0,61.32,13.0,15.31,1.65,17.79,2.36
2015-01-29,2.9,2.0,29.57,8.0,81.11,22.0,12.22,3.5,16.74,4.87
2015-01-30,9.39,1.0,27.04,9.0,159.45,48.0,0.0,0.0,2.15,0.43
2015-01-31,5.93,2.0,110.77,26.0,527.56,63.0,29.3,9.56,50.48,12.6
2015-02-01,0.0,0.0,81.34,21.0,258.63,73.0,36.51,7.0,102.32,25.29
2015-02-02,0.0,0.0,37.57,9.0,77.38,17.0,23.68,6.01,34.4,8.15
2015-02-03,6.38,2.0,28.04,11.0,146.55,22.0,2.0,0.74,2.0,0.74
2015-02-04,0.0,0.0,3.19,1.0,12.21,4.0,3.12,0.98,3.12,0.98
2015-02-05,3.09,1.0,76.77,22.0,190.94,51.0,11.46,2.85,15.94,4.55
2015-02-06,9.95,5.0,110.1,28.0,284.5,81.0,47.63,18.84,170.06,55.34
2015-02-07,17.21,5.0,179.26,48.0,382.82,103.0,125.12,32.13,272.81,70.02
2015-02-08,4.0,1.0,85.52,16.0,194.36,40.0,44.45,7.37,64.88,11.82
2015-02-09,0.0,0.0,45.32,12.0,145.81,39.0,16.93,4.11,27.08,6.36
2015-02-10,2.06,1.0,80.93,9.0,187.09,31.0,20.37,1.98,30.9,4.61
2015-02-11,4.98,2.0,115.0,26.0,249.19,61.0,32.57,9.43,66.47,15.58
2015-02-12,10.54,3.0,100.62,34.0,283.73,79.0,39.39,9.16,64.02,14.51
2015-02-13,7.46,2.0,55.93,15.0,177.11,40.0,5.35,1.62,15.33,3.83
2015-02-14,3.52,1.0,107.33,25.0,200.51,53.0,49.09,10.66,90.12,23.87
2015-02-15,7.15,1.0,75.96,23.0,180.07,55.0,42.47,14.93,120.7,36.98
2015-02-16,1.27,2.0,22.73,5.0,69.64,14.0,0.99,0.24,33.36,5.87
2015-02-17,10.48,1.0,122.08,29.0,313.81,87.0,33.18,8.12,110.69,34.67
2015-02-18,2.36,1.0,49.32,12.0,166.8,44.0,10.61,3.14,29.32,8.03
2015-02-19,0.0,0.0,16.69,7.0,115.72,22.0,2.63,0.82,23.19,5.68
2015-02-20,0.57,1.0,18.16,7.0,43.14,12.0,7.44,2.02,9.19,2.81
2015-02-21,2.3,2.0,14.53,7.0,125.23,26.0,0.99,0.87,19.1,3.97
2015-02-22,31.84,4.0,49.71,8.0,174.66,34.0,3.76,2.51,12.85,4.44
2015-02-23,0.0,0.0,53.68,11.0,152.93,34.0,23.28,5.71,83.08,19.28
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,0.0,14.74,4.0,0.0,0.0,2.53,0.84
2015-02-26,0.98,1.0,20.8,6.0,53.71,17.0,9.9,3.12,20.62,6.55
2015-02-27,6.39,2.0,61.41,18.0,122.0,37.0,37.26,10.68,83.31,24.47
2015-02-28,6.05,2.0,11.75,4.0,58.84,16.0,1.18,0.36,20.8,7.48
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0
2015-03-03,0.28,1.0,0.28,1.0,1.36,3.0,0.27,0.96,0.27,0.96
2015-03-04,0.63,1.0,3.92,4.0,15.74,11.0,2.36,1.0,3.09,1.23
2015-03-05,4.28,6.0,26.57,12.0,91.38,47.0,13.09,6.71,55.81,28.38
2015-03-06,0.0,0.0,2.95,1.0,50.71,15.0,0.29,0.1,24.74,6.25
2015-03-07,0.0,0.0,30.66,7.0,77.92,17.0,4.28,1.73,28.54,6.78
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,1.71,3.0,1.71,3.0,43.15,10.0,0.45,0.94,3.39,1.72
2015-03-10,1.84,4.0,18.16,11.0,76.87,33.0,10.5,4.23,16.17,5.98
2015-03-11,5.94,2.0,37.47,12.0,64.36,21.0,16.36,4.74,22.41,6.49
2015-03-12,0.0,0.0,33.71,9.0,142.7,26.0,24.38,6.03,80.76,13.39
2015-03-13,0.0,0.0,38.0,9.0,74.0,15.0,4.65,1.11,8.73,2.74
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,0.0,0.0,0.4,1.0,0.64,2.0,0.02,0.05,0.08,0.28
2015-03-16,4.85,2.0,30.67,10.0,123.77,27.0,2.25,0.91,52.49,10.51
2015-03-17,0.0,0.0,18.03,5.0,77.01,18.0,8.64,2.03,25.49,4.19
2015-03-18,0.62,1.0,75.86,8.0,115.42,21.0,24.83,0.8,25.48,1.68
2015-03-19,4.17,1.0,9.65,4.0,50.08,16.0,2.31,0.79,22.51,4.88
2015-03-20,0.99,2.0,30.22,6.0,67.37,12.0,5.08,1.73,10.83,2.93
2015-03-21,0.0,0.0,20.78,7.0,71.31,19.0,12.68,4.05,17.26,6.13
2015-03-22,0.0,0.0,25.81,5.0,123.08,21.0,2.7,0.57,9.37,1.88
2015-03-23,0.0,0.0,5.31,2.0,72.77,8.0,0.98,0.54,30.0,2.98
2015-03-24,0.0,0.0,10.44,3.0,53.9,10.0,0.7,0.39,34.14,5.82
2015-03-25,3.93,1.0,9.07,2.0,47.28,13.0,6.14,1.26,27.63,8.62
2015-03-26,0.0,0.0,7.67,2.0,61.79,15.0,0.0,0.0,7.38,2.07
2015-03-27,0.0,0.0,13.69,4.0,41.6,16.0,6.88,2.33,17.79,7.67
2015-03-28,0.0,0.0,29.53,3.0,59.86,10.0,0.0,0.0,21.1,5.19
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,0.13,0.76
2015-03-31,0.55,1.0,6.01,4.0,7.58,6.0,0.0,0.0,1.5,1.89
2015-04-01,0.0,0.0,0.0,0.0,20.19,4.0,0.0,0.0,13.65,2.64
2015-04-02,7.04,1.0,11.13,2.0,26.59,7.0,0.41,0.1,0.51,0.14
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.0,0.15,0.17
2015-04-05,0.35,1.0,13.78,9.0,42.4,14.0,3.8,3.45,26.93,7.58
2015-04-06,6.05,3.0,17.78,10.0,30.93,16.0,3.98,2.99,7.53,4.19
2015-04-07,0.0,0.0,0.92,1.0,11.3,5.0,0.28,0.3,2.1,1.91
2015-04-08,3.76,2.0,14.15,4.0,28.24,8.0,4.58,2.11,7.19,2.53
2015-04-09,0.0,0.0,11.7,3.0,33.15,10.0,9.36,2.4,11.39,3.31
2015-04-10,0.24,1.0,0.24,1.0,10.16,6.0,0.24,1.0,0.79,1.91
2015-04-11,2.97,1.0,20.06,6.0,63.84,21.0,0.9,0.42,1.59,0.7
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,0.0,0.0,0.0,0.0,8.23,5.0,0.0,0.0,0.91,0.4
2015-04-15,0.0,0.0,7.19,2.0,13.35,5.0,3.39,0.9,3.97,1.76
2015-04-16,0.63,1.0,0.63,1.0,4.19,4.0,0.39,0.61,2.36,1.86
2015-04-17,1.35,1.0,2.43,2.0,16.72,7.0,0.0,0.0,0.95,0.33
2015-04-18,2.89,1.0,42.56,6.0,65.53,12.0,28.62,3.34,31.87,4.38
