date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,0.0,0.0,10.92,3.0,36.08,9.0,7.63,2.14,16.6,4.96
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,7.63,2.0,13.08,4.0,7.56,1.98,12.69,3.63
2015-01-05,2.59,2.0,45.51,16.0,98.4,33.0,16.64,6.37,30.04,8.86
2015-01-06,0.0,0.0,46.05,15.0,74.49,27.0,10.03,3.21,16.33,6.03
2015-01-07,0.0,0.0,0.0,0.0,8.88,3.0,0.0,0.0,4.46,1.53
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,15.41,3.0,0.0,0.0,2.1,1.0
2015-01-10,3.85,2.0,237.71,72.0,391.74,117.0,9.98,3.11,23.28,7.27
2015-01-11,0.0,0.0,14.69,5.0,32.75,9.0,9.43,2.77,9.43,2.77
2015-01-12,0.62,1.0,31.18,11.0,174.8,53.0,6.31,3.02,53.75,16.94
2015-01-13,0.0,0.0,29.08,9.0,66.19,23.0,12.35,3.94,18.12,6.68
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,5.26,3.0,41.25,15.0,3.02,1.77,21.76,6.53
2015-01-16,2.45,1.0,80.89,25.0,152.51,56.0,19.18,6.15,35.4,12.83
2015-01-17,0.0,0.0,23.52,6.0,53.47,13.0,16.17,4.2,28.62,7.04
2015-01-18,0.0,0.0,24.26,8.0,24.26,8.0,19.22,5.73,19.22,5.73
2015-01-19,0.0,0.0,44.69,13.0,62.01,17.0,18.39,5.75,34.03,9.25
2015-01-20,0.0,0.0,0.0,0.0,24.96,6.0,0.0,0.0,0.0,0.0
2015-01-21,0.0,0.0,55.03,17.0,138.41,39.0,31.67,9.7,94.56,25.45
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,11.51,0.68
2015-01-24,0.0,0.0,0.0,0.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,0.0,0.0,18.81,4.0,34.25,9.0,8.55,2.12,15.62,4.73
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,13.41,3.43,13.41,3.43
2015-01-27,0.0,0.0,20.61,7.0,71.72,27.0,5.74,1.91,18.79,7.0
2015-01-28,0.0,0.0,41.28,8.0,61.32,13.0,14.73,1.52,17.3,2.25
2015-01-29,2.9,2.0,31.51,9.0,76.98,21.0,12.33,3.49,15.0,4.39
2015-01-30,9.39,1.0,20.82,6.0,159.45,48.0,0.0,0.0,1.9,0.39
2015-01-31,3.56,1.0,99.53,23.0,522.55,61.0,28.74,9.44,49.65,12.13
2015-02-01,3.91,1.0,69.85,18.0,255.86,72.0,32.67,6.33,96.58,23.63
2015-02-02,0.0,0.0,37.57,9.0,77.38,17.0,19.88,5.16,30.67,7.29
