date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,62.4,14.0,11.35,3.21,25.35,7.01
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,13.08,4.0,13.08,4.0,10.87,3.2,10.87,3.2
2015-01-05,1.89,1.0,63.51,20.0,94.69,32.0,31.26,8.76,31.97,8.99
2015-01-06,14.39,4.0,61.76,22.0,74.49,27.0,5.8,2.41,7.12,3.03
2015-01-07,0.0,0.0,0.0,0.0,8.88,3.0,0.0,0.0,3.84,1.32
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,9.6,2.0,9.6,2.0,1.95,0.93,1.95,0.93
2015-01-10,46.78,14.0,329.88,100.0,391.74,117.0,19.94,5.46,25.54,7.63
2015-01-11,7.35,2.0,14.69,5.0,32.75,9.0,3.15,0.89,3.15,0.89
2015-01-12,0.62,1.0,84.57,28.0,177.87,54.0,41.33,15.85,100.7,31.81
2015-01-13,2.17,1.0,34.01,11.0,74.44,27.0,16.81,5.61,33.38,12.26
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,14.41,7.0,41.25,15.0,5.06,2.51,18.31,4.83
2015-01-16,23.14,8.0,102.32,34.0,152.51,56.0,16.09,5.08,24.49,8.56
2015-01-17,0.0,0.0,36.66,9.0,53.47,13.0,18.45,4.77,26.7,6.64
2015-01-18,0.0,0.0,24.26,8.0,24.26,8.0,13.35,3.98,13.35,3.98
2015-01-19,10.81,3.0,60.42,16.0,62.01,17.0,17.2,4.37,17.77,4.74
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.07,0.01
2015-01-21,1.98,1.0,61.75,19.0,99.02,31.0,41.4,11.96,71.75,21.7
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,1.83,0.11
2015-01-24,0.0,0.0,3.21,1.0,5.14,2.0,0.0,0.0,0.0,0.0
2015-01-25,4.85,1.0,25.64,7.0,34.25,9.0,5.19,1.84,6.7,2.21
2015-01-26,6.53,1.0,18.68,5.0,20.25,6.0,8.93,2.06,8.93,2.06
2015-01-27,4.59,1.0,35.26,14.0,73.91,28.0,7.35,2.62,14.61,5.4
2015-01-28,23.79,5.0,45.83,9.0,61.32,13.0,13.97,1.59,15.59,2.08
2015-01-29,7.83,4.0,38.54,11.0,81.11,22.0,10.47,2.82,12.81,3.51
2015-01-30,0.0,0.0,50.97,15.0,167.05,50.0,0.01,0.0,3.5,0.75
2015-01-31,16.24,5.0,168.84,34.0,523.19,62.0,41.92,10.07,44.19,10.88
2015-02-01,10.46,5.0,101.44,27.0,236.98,70.0,36.41,6.77,92.54,25.98
2015-02-02,9.73,2.0,34.18,8.0,77.38,17.0,27.94,6.6,41.75,9.72
2015-02-03,8.45,3.0,28.04,11.0,146.55,22.0,1.12,0.4,1.12,0.4
2015-02-04,0.0,0.0,3.19,1.0,12.21,4.0,2.53,0.79,2.53,0.79
2015-02-05,7.02,3.0,85.94,26.0,170.22,50.0,9.58,2.0,12.16,3.05
2015-02-06,13.47,7.0,155.44,41.0,284.5,81.0,57.74,20.35,111.62,34.54
2015-02-07,33.8,10.0,207.79,57.0,393.25,103.0,125.66,36.31,246.05,61.9
2015-02-08,34.08,5.0,104.91,20.0,181.64,38.0,35.11,5.53,46.06,7.89
2015-02-09,2.99,1.0,44.53,12.0,143.49,38.0,16.18,3.96,20.68,4.95
2015-02-10,0.0,0.0,87.31,11.0,187.09,31.0,16.54,3.13,18.8,3.53
