date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.74,1.0,14.22,4.0,41.36,11.0,0.0,0.0,0.0,0.0
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,4.32,1.0,13.08,4.0,0.0,0.0,0.0,0.0
2015-01-05,6.79,2.0,49.87,18.0,101.79,34.0,0.0,0.0,0.0,0.0
2015-01-06,18.73,6.0,67.91,24.0,74.49,27.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,0.0,12.97,5.0,0.0,0.0,0.0,0.0
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,13.19,3.0,0.0,0.0,0.0,0.0
2015-01-10,78.91,24.0,346.69,102.0,391.74,117.0,0.0,0.0,0.0,0.0
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,0.0,0.0,0.0,0.0
2015-01-12,4.09,2.0,85.39,31.0,189.64,57.0,0.0,0.0,0.0,0.0
2015-01-13,2.43,1.0,53.59,16.0,74.44,27.0,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,8.76,4.0,41.25,15.0,0.0,0.0,0.0,0.0
2015-01-16,23.69,9.0,99.4,34.0,154.44,57.0,0.0,0.0,0.0,0.0
2015-01-17,0.0,0.0,23.17,6.0,53.47,13.0,0.0,0.0,0.0,0.0
2015-01-18,1.99,1.0,9.33,4.0,24.26,8.0,0.0,0.0,0.0,0.0
2015-01-19,12.83,4.0,56.62,15.0,62.01,17.0,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,0.0,19.76,5.0,0.0,0.0,0.0,0.0
2015-01-21,27.64,8.0,72.29,23.0,142.23,40.0,0.0,0.0,0.0,0.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,0.0,0.0
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,23.5,6.0,34.25,9.0,0.0,0.0,0.0,0.0
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,0.0,0.0,0.0,0.0
2015-01-27,0.0,0.0,32.25,12.0,71.72,27.0,0.0,0.0,0.0,0.0
2015-01-28,22.17,5.0,41.28,8.0,61.32,13.0,0.0,0.0,0.0,0.0
2015-01-29,9.39,2.0,30.07,9.0,81.11,22.0,0.0,0.0,0.0,0.0
2015-01-30,9.15,3.0,64.49,17.0,163.01,49.0,0.0,0.0,0.0,0.0
2015-01-31,40.38,6.0,171.1,34.0,545.03,68.0,0.0,0.0,0.0,0.0
2015-02-01,16.42,2.0,115.8,31.0,299.51,85.0,0.0,0.0,0.0,0.0
2015-02-02,19.55,4.0,45.04,10.0,97.98,22.0,0.0,0.0,0.0,0.0
2015-02-03,14.28,6.0,28.04,11.0,155.62,24.0,0.0,0.0,0.0,0.0
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,0.0,0.0,0.0,0.0
2015-02-05,19.89,6.0,104.12,30.0,189.22,51.0,0.0,0.0,0.0,0.0
2015-02-06,19.55,9.0,153.42,42.0,290.67,84.0,0.0,0.0,0.0,0.0
2015-02-07,62.77,15.0,217.89,62.0,399.76,105.0,0.0,0.0,0.0,0.0
2015-02-08,12.97,2.0,127.01,25.0,229.85,48.0,0.0,0.0,0.0,0.0
2015-02-09,7.62,3.0,50.68,15.0,150.36,41.0,0.0,0.0,0.0,0.0
2015-02-10,0.0,0.0,92.78,12.0,215.53,40.0,0.0,0.0,0.0,0.0
2015-02-11,47.1,9.0,126.06,31.0,277.12,69.0,0.0,0.0,0.0,0.0
2015-02-12,8.47,4.0,121.81,40.0,324.58,89.0,0.0,0.0,0.0,0.0
2015-02-13,10.66,3.0,127.6,22.0,235.31,49.0,0.0,0.0,0.0,0.0
2015-02-14,39.1,10.0,98.03,26.0,226.91,57.0,0.0,0.0,0.0,0.0
2015-02-15,30.58,6.0,92.51,30.0,183.65,57.0,0.0,0.0,0.0,0.0
2015-02-16,1.27,2.0,15.12,5.0,69.64,14.0,0.0,0.0,0.0,0.0
2015-02-17,16.88,3.0,172.26,43.0,329.35,92.0,0.0,0.0,0.0,0.0
2015-02-18,9.1,3.0,83.04,19.0,183.72,47.0,0.0,0.0,0.0,0.0
2015-02-19,9.25,4.0,23.02,8.0,144.67,28.0,0.0,0.0,0.0,0.0
2015-02-20,5.13,2.0,12.0,5.0,59.62,14.0,0.0,0.0,0.0,0.0
2015-02-21,2.3,2.0,23.57,10.0,133.89,28.0,0.0,0.0,0.0,0.0
2015-02-22,41.09,4.0,63.73,10.0,187.54,38.0,0.0,0.0,0.0,0.0
