date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,62.4,14.0,0.0,0.0,0.0,0.0
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,13.08,4.0,13.08,4.0,0.0,0.0,0.0,0.0
2015-01-05,1.89,1.0,69.23,22.0,94.69,32.0,0.0,0.0,0.0,0.0
2015-01-06,19.27,6.0,67.52,24.0,74.49,27.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,0.0,8.88,3.0,0.0,0.0,0.0,0.0
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,9.6,2.0,9.6,2.0,0.0,0.0,0.0,0.0
2015-01-10,52.2,16.0,345.74,104.0,391.74,117.0,0.0,0.0,0.0,0.0
2015-01-11,7.35,2.0,14.69,5.0,32.75,9.0,0.0,0.0,0.0,0.0
2015-01-12,6.44,3.0,89.82,30.0,187.31,56.0,0.0,0.0,0.0,0.0
2015-01-13,5.92,2.0,34.01,11.0,74.44,27.0,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,17.05,8.0,41.25,15.0,0.0,0.0,0.0,0.0
2015-01-16,29.9,12.0,113.0,39.0,152.51,56.0,0.0,0.0,0.0,0.0
2015-01-17,2.58,1.0,36.66,9.0,53.47,13.0,0.0,0.0,0.0,0.0
2015-01-18,1.99,1.0,24.26,8.0,24.26,8.0,0.0,0.0,0.0,0.0
2015-01-19,21.95,6.0,62.01,17.0,62.01,17.0,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.0,0.0
2015-01-21,10.23,4.0,69.77,22.0,124.99,36.0,0.0,0.0,0.0,0.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,0.0,0.0
2015-01-24,0.0,0.0,3.21,1.0,5.14,2.0,0.0,0.0,0.0,0.0
2015-01-25,11.93,2.0,25.64,7.0,34.25,9.0,0.0,0.0,0.0,0.0
2015-01-26,6.53,1.0,18.68,5.0,20.25,6.0,0.0,0.0,0.0,0.0
2015-01-27,6.65,2.0,48.98,18.0,73.91,28.0,0.0,0.0,0.0,0.0
2015-01-28,23.79,5.0,45.83,9.0,61.32,13.0,0.0,0.0,0.0,0.0
2015-01-29,16.12,5.0,41.92,12.0,81.11,22.0,0.0,0.0,0.0,0.0
2015-01-30,1.18,1.0,70.22,20.0,167.05,50.0,0.0,0.0,0.0,0.0
2015-01-31,18.71,6.0,158.42,34.0,530.47,64.0,0.0,0.0,0.0,0.0
2015-02-01,10.46,5.0,108.38,28.0,242.18,71.0,0.0,0.0,0.0,0.0
2015-02-02,19.55,4.0,39.11,9.0,77.38,17.0,0.0,0.0,0.0,0.0
2015-02-03,11.73,4.0,28.04,11.0,146.55,22.0,0.0,0.0,0.0,0.0
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,0.0,0.0,0.0,0.0
2015-02-05,9.04,4.0,104.7,31.0,170.22,50.0,0.0,0.0,0.0,0.0
2015-02-06,25.51,12.0,163.92,44.0,284.5,81.0,0.0,0.0,0.0,0.0
2015-02-07,58.26,15.0,225.05,62.0,395.89,104.0,0.0,0.0,0.0,0.0
2015-02-08,26.29,5.0,120.69,23.0,191.2,40.0,0.0,0.0,0.0,0.0
2015-02-09,2.99,1.0,74.82,18.0,145.01,39.0,0.0,0.0,0.0,0.0
2015-02-10,0.0,0.0,87.31,11.0,190.71,33.0,0.0,0.0,0.0,0.0
2015-02-11,58.24,13.0,164.35,37.0,253.91,62.0,0.0,0.0,0.0,0.0
2015-02-12,28.96,11.0,180.91,46.0,302.23,84.0,0.0,0.0,0.0,0.0
2015-02-13,28.72,7.0,133.19,24.0,230.27,46.0,0.0,0.0,0.0,0.0
2015-02-14,30.99,10.0,133.01,33.0,226.91,57.0,0.0,0.0,0.0,0.0
2015-02-15,31.21,7.0,81.64,29.0,178.21,54.0,0.0,0.0,0.0,0.0
2015-02-16,1.27,2.0,31.48,7.0,56.09,13.0,0.0,0.0,0.0,0.0
2015-02-17,36.03,8.0,162.51,40.0,328.28,91.0,0.0,0.0,0.0,0.0
2015-02-18,18.57,4.0,81.61,19.0,176.95,45.0,0.0,0.0,0.0,0.0
2015-02-19,8.07,4.0,67.15,13.0,130.84,25.0,0.0,0.0,0.0,0.0
2015-02-20,0.57,1.0,15.25,6.0,43.14,12.0,0.0,0.0,0.0,0.0
2015-02-21,2.3,2.0,17.77,8.0,125.23,26.0,0.0,0.0,0.0,0.0
2015-02-22,42.69,5.0,52.71,9.0,186.88,35.0,0.0,0.0,0.0,0.0
2015-02-23,10.31,3.0,105.18,20.0,156.76,36.0,0.0,0.0,0.0,0.0
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,0.0,14.74,4.0,0.0,0.0,0.0,0.0
2015-02-26,0.98,1.0,22.22,8.0,47.7,15.0,0.0,0.0,0.0,0.0
2015-02-27,22.38,7.0,86.04,24.0,123.9,38.0,0.0,0.0,0.0,0.0
2015-02-28,3.68,1.0,18.54,6.0,75.01,21.0,0.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0
2015-03-03,0.28,1.0,0.28,1.0,1.36,3.0,0.0,0.0,0.0,0.0
2015-03-04,0.63,1.0,3.92,4.0,15.74,11.0,0.0,0.0,0.0,0.0
2015-03-05,4.28,6.0,26.57,12.0,108.53,48.0,0.0,0.0,0.0,0.0
2015-03-06,0.0,0.0,9.74,3.0,49.92,15.0,0.0,0.0,0.0,0.0
2015-03-07,10.37,3.0,28.63,6.0,77.92,17.0,0.0,0.0,0.0,0.0
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,1.18,2.0,5.51,4.0,43.15,10.0,0.0,0.0,0.0,0.0
2015-03-10,4.13,5.0,18.16,11.0,131.71,36.0,0.0,0.0,0.0,0.0
2015-03-11,10.44,4.0,41.53,14.0,155.14,28.0,0.0,0.0,0.0,0.0
2015-03-12,0.0,0.0,60.11,14.0,144.32,27.0,0.0,0.0,0.0,0.0
2015-03-13,9.56,4.0,40.6,10.0,54.83,13.0,0.0,0.0,0.0,0.0
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,0.0,0.0,0.4,1.0,34.27,4.0,0.0,0.0,0.0,0.0
2015-03-16,19.27,6.0,30.67,10.0,123.77,27.0,0.0,0.0,0.0,0.0
2015-03-17,3.55,1.0,45.82,8.0,146.15,25.0,0.0,0.0,0.0,0.0
2015-03-18,0.62,1.0,76.6,9.0,115.42,21.0,0.0,0.0,0.0,0.0
2015-03-19,5.83,2.0,9.65,4.0,50.08,16.0,0.0,0.0,0.0,0.0
2015-03-20,2.72,2.0,30.22,6.0,83.97,16.0,0.0,0.0,0.0,0.0
2015-03-21,2.16,1.0,20.78,7.0,77.87,22.0,0.0,0.0,0.0,0.0
2015-03-22,20.36,4.0,30.15,6.0,131.12,23.0,0.0,0.0,0.0,0.0
2015-03-23,0.0,0.0,1.82,1.0,72.77,8.0,0.0,0.0,0.0,0.0
2015-03-24,0.0,0.0,10.44,3.0,63.19,13.0,0.0,0.0,0.0,0.0
2015-03-25,3.93,1.0,11.47,3.0,43.95,12.0,0.0,0.0,0.0,0.0
2015-03-26,0.0,0.0,10.27,3.0,61.79,15.0,0.0,0.0,0.0,0.0
2015-03-27,3.51,1.0,20.23,7.0,46.14,18.0,0.0,0.0,0.0,0.0
2015-03-28,25.36,2.0,29.53,3.0,59.86,10.0,0.0,0.0,0.0,0.0
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,0.0,0.0
2015-03-31,4.63,2.0,6.01,4.0,7.58,6.0,0.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,11.7,2.0,20.19,4.0,0.0,0.0,0.0,0.0
2015-04-02,7.04,1.0,18.87,4.0,28.61,8.0,0.0,0.0,0.0,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.0,0.0,0.0
2015-04-05,0.35,1.0,20.48,10.0,42.4,14.0,0.0,0.0,0.0,0.0
2015-04-06,6.95,4.0,17.78,10.0,32.45,17.0,0.0,0.0,0.0,0.0
2015-04-07,0.0,0.0,0.92,1.0,11.3,5.0,0.0,0.0,0.0,0.0
2015-04-08,3.76,2.0,14.15,4.0,28.24,8.0,0.0,0.0,0.0,0.0
2015-04-09,0.0,0.0,11.7,3.0,33.15,10.0,0.0,0.0,0.0,0.0
2015-04-10,0.24,1.0,0.24,1.0,10.16,6.0,0.0,0.0,0.0,0.0
2015-04-11,12.45,3.0,24.45,7.0,63.84,21.0,0.0,0.0,0.0,0.0
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,0.0,0.0,0.0,0.0,17.81,8.0,0.0,0.0,0.0,0.0
2015-04-15,0.0,0.0,7.19,2.0,13.35,5.0,0.0,0.0,0.0,0.0
2015-04-16,0.63,1.0,0.63,1.0,5.59,5.0,0.0,0.0,0.0,0.0
2015-04-17,1.08,1.0,2.43,2.0,27.63,11.0,0.0,0.0,0.0,0.0
2015-04-18,2.89,1.0,42.94,5.0,65.53,12.0,0.0,0.0,0.0,0.0
2015-04-19,4.99,2.0,11.64,6.0,35.57,13.0,0.0,0.0,0.0,0.0
2015-04-20,0.92,1.0,3.33,2.0,828.06,29.0,0.0,0.0,0.0,0.0
2015-04-21,0.0,0.0,62.04,8.0,134.47,21.0,0.0,0.0,0.0,0.0
2015-04-22,45.28,4.0,118.33,12.0,179.54,27.0,0.0,0.0,0.0,0.0
2015-04-23,2.9,1.0,121.99,15.0,175.14,24.0,0.0,0.0,0.0,0.0
2015-04-24,13.44,5.0,181.97,31.0,311.27,55.0,0.0,0.0,0.0,0.0
2015-04-25,17.82,8.0,59.68,21.0,147.47,36.0,0.0,0.0,0.0,0.0
2015-04-26,19.32,7.0,68.42,19.0,114.99,34.0,0.0,0.0,0.0,0.0
2015-04-27,17.77,9.0,83.44,34.0,175.19,62.0,0.0,0.0,0.0,0.0
2015-04-28,68.35,8.0,169.96,30.0,250.18,45.0,0.0,0.0,0.0,0.0
2015-04-29,63.24,14.0,374.29,68.0,537.41,115.0,0.0,0.0,0.0,0.0
2015-04-30,39.99,15.0,158.64,42.0,229.18,61.0,0.0,0.0,0.0,0.0
2015-05-01,215.88,46.0,631.53,141.0,932.45,221.0,0.0,0.0,0.0,0.0
2015-05-02,246.49,40.0,1234.5,173.0,2166.97,291.0,0.0,0.0,0.0,0.0
2015-05-03,360.11,58.0,1508.86,201.0,2597.55,305.0,0.0,0.0,0.0,0.0
2015-05-04,531.58,77.0,1711.53,228.0,4062.99,451.0,0.0,0.0,0.0,0.0
2015-05-05,397.59,86.0,1795.78,384.0,4956.45,981.0,0.0,0.0,0.0,0.0
2015-05-06,218.83,44.0,1939.14,254.0,4546.12,582.0,0.0,0.0,0.0,0.0
2015-05-07,243.94,37.0,2010.77,269.0,4685.21,623.0,0.0,0.0,0.0,0.0
2015-05-08,84.1,14.0,532.82,78.0,1197.13,185.0,0.0,0.0,0.0,0.0
