date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.74,1.0,14.22,4.0,41.36,11.0,0.0,0.0,0.0,0.0
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,0.0,0.0,13.08,4.0,0.0,0.0,0.0,0.0
2015-01-05,9.09,3.0,50.56,19.0,105.24,35.0,0.0,0.0,0.0,0.0
2015-01-06,16.25,6.0,63.24,22.0,74.49,27.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,0.0,12.97,5.0,0.0,0.0,0.0,0.0
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,13.19,3.0,0.0,0.0,0.0,0.0
2015-01-10,101.48,30.0,341.78,100.0,391.74,117.0,0.0,0.0,0.0,0.0
2015-01-11,11.41,4.0,14.69,5.0,32.75,9.0,0.0,0.0,0.0,0.0
2015-01-12,6.12,3.0,83.01,30.0,189.64,57.0,0.0,0.0,0.0,0.0
2015-01-13,6.43,3.0,40.05,13.0,74.44,27.0,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,3.07,2.0,41.25,15.0,0.0,0.0,0.0,0.0
2015-01-16,23.97,9.0,99.4,34.0,154.44,57.0,0.0,0.0,0.0,0.0
2015-01-17,0.0,0.0,20.88,5.0,53.47,13.0,0.0,0.0,0.0,0.0
2015-01-18,1.99,1.0,9.33,4.0,24.26,8.0,0.0,0.0,0.0,0.0
2015-01-19,20.32,6.0,55.03,14.0,62.01,17.0,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,0.0,19.76,5.0,0.0,0.0,0.0,0.0
2015-01-21,36.55,10.0,75.0,24.0,142.23,40.0,0.0,0.0,0.0,0.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,0.0,0.0
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,20.36,5.0,34.25,9.0,0.0,0.0,0.0,0.0
2015-01-26,0.0,0.0,12.27,3.0,20.25,6.0,0.0,0.0,0.0,0.0
2015-01-27,3.49,1.0,29.46,11.0,71.72,27.0,0.0,0.0,0.0,0.0
2015-01-28,18.67,4.0,41.28,8.0,61.32,13.0,0.0,0.0,0.0,0.0
2015-01-29,9.39,2.0,27.98,8.0,81.11,22.0,0.0,0.0,0.0,0.0
2015-01-30,18.54,4.0,60.6,16.0,159.45,48.0,0.0,0.0,0.0,0.0
2015-01-31,40.38,6.0,168.8,33.0,542.15,67.0,0.0,0.0,0.0,0.0
2015-02-01,21.88,4.0,110.77,29.0,341.22,86.0,0.0,0.0,0.0,0.0
2015-02-02,29.84,7.0,45.04,10.0,97.98,22.0,0.0,0.0,0.0,0.0
2015-02-03,11.0,5.0,28.04,11.0,155.62,24.0,0.0,0.0,0.0,0.0
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,0.0,0.0,0.0,0.0
2015-02-05,21.56,6.0,96.03,29.0,189.22,51.0,0.0,0.0,0.0,0.0
2015-02-06,28.77,8.0,142.91,38.0,295.86,85.0,0.0,0.0,0.0,0.0
2015-02-07,72.17,19.0,216.6,61.0,382.87,103.0,0.0,0.0,0.0,0.0
2015-02-08,12.97,2.0,127.01,25.0,236.69,50.0,0.0,0.0,0.0,0.0
2015-02-09,7.62,3.0,43.41,13.0,150.36,41.0,0.0,0.0,0.0,0.0
2015-02-10,0.0,0.0,87.57,11.0,215.53,40.0,0.0,0.0,0.0,0.0
2015-02-11,38.96,6.0,115.12,27.0,278.12,70.0,0.0,0.0,0.0,0.0
2015-02-12,8.47,4.0,115.51,38.0,332.48,91.0,0.0,0.0,0.0,0.0
2015-02-13,10.66,3.0,109.87,21.0,228.07,46.0,0.0,0.0,0.0,0.0
2015-02-14,34.6,8.0,90.97,24.0,231.59,58.0,0.0,0.0,0.0,0.0
2015-02-15,30.58,6.0,93.08,30.0,183.65,57.0,0.0,0.0,0.0,0.0
2015-02-16,1.27,2.0,15.12,5.0,69.64,14.0,0.0,0.0,0.0,0.0
2015-02-17,22.17,4.0,146.84,37.0,329.35,92.0,0.0,0.0,0.0,0.0
2015-02-18,9.33,3.0,74.79,17.0,188.46,48.0,0.0,0.0,0.0,0.0
2015-02-19,6.4,2.0,23.02,8.0,144.67,28.0,0.0,0.0,0.0,0.0
2015-02-20,5.13,2.0,12.0,5.0,45.42,12.0,0.0,0.0,0.0,0.0
2015-02-21,1.92,1.0,23.57,10.0,133.89,28.0,0.0,0.0,0.0,0.0
2015-02-22,41.09,4.0,63.73,10.0,182.94,37.0,0.0,0.0,0.0,0.0
