date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,62.4,14.0,9.61,2.77,18.43,5.75
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,5.14,2.0,13.08,4.0,4.13,1.66,10.78,3.32
2015-01-05,5.28,2.0,61.0,21.0,94.69,32.0,23.77,8.31,36.95,10.94
2015-01-06,18.88,6.0,67.52,24.0,74.49,27.0,15.22,5.84,16.63,6.51
2015-01-07,0.0,0.0,0.0,0.0,12.97,5.0,0.0,0.0,4.74,1.63
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,13.19,3.0,0.0,0.0,1.86,0.89
2015-01-10,88.06,28.0,355.64,107.0,391.74,117.0,33.98,10.06,48.19,14.71
2015-01-11,12.81,4.0,14.69,5.0,32.75,9.0,8.89,2.48,8.89,2.48
2015-01-12,9.91,4.0,97.19,33.0,189.64,57.0,57.1,21.41,126.91,38.28
2015-01-13,8.35,3.0,53.59,16.0,74.44,27.0,22.38,7.18,28.3,10.58
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,14.41,7.0,41.25,15.0,7.06,3.98,21.21,6.56
2015-01-16,36.87,14.0,113.36,40.0,154.44,57.0,25.89,9.98,41.47,15.67
2015-01-17,2.58,1.0,32.33,8.0,53.47,13.0,19.21,4.78,32.2,7.75
2015-01-18,1.99,1.0,16.33,6.0,24.26,8.0,9.35,2.98,13.7,4.07
2015-01-19,12.83,4.0,62.01,17.0,62.01,17.0,21.54,5.76,21.54,5.76
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.0,0.0
2015-01-21,26.44,7.0,72.75,23.0,142.23,40.0,43.49,13.08,99.45,26.37
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,2.82,0.17
2015-01-24,0.0,0.0,3.21,1.0,5.14,2.0,0.0,0.0,0.0,0.0
2015-01-25,11.93,2.0,25.64,7.0,34.25,9.0,8.14,2.7,9.69,3.08
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,9.87,2.14,9.87,2.14
2015-01-27,6.65,2.0,42.01,16.0,73.91,28.0,13.96,5.04,23.47,8.68
2015-01-28,25.87,6.0,45.83,9.0,61.32,13.0,17.64,2.51,19.94,3.2
2015-01-29,18.33,5.0,41.92,12.0,81.11,22.0,14.02,4.18,17.35,5.2
2015-01-30,9.78,4.0,75.0,21.0,163.01,49.0,0.5,0.14,3.83,0.8
2015-01-31,56.67,9.0,427.11,37.0,545.03,68.0,19.65,6.5,47.76,12.27
2015-02-01,6.74,4.0,119.88,32.0,292.79,82.0,45.77,9.57,129.93,32.97
2015-02-02,19.55,4.0,37.57,9.0,93.79,20.0,28.77,6.99,52.59,11.48
2015-02-03,16.05,7.0,33.39,12.0,155.62,24.0,22.18,7.36,94.21,11.15
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,2.59,0.81,2.59,0.81
2015-02-05,41.18,10.0,116.42,33.0,191.16,52.0,15.85,4.54,20.6,6.42
2015-02-06,25.84,12.0,173.16,48.0,288.01,83.0,69.28,24.25,108.14,33.07
2015-02-07,68.37,16.0,236.7,67.0,395.89,104.0,135.38,40.23,227.68,56.81
2015-02-08,23.0,4.0,124.12,24.0,223.95,47.0,40.41,6.69,51.48,9.08
2015-02-09,7.58,3.0,87.22,22.0,150.36,41.0,17.8,4.24,24.24,5.75
2015-02-10,0.0,0.0,92.78,12.0,213.62,39.0,27.63,2.58,37.44,5.08
2015-02-11,58.12,13.0,147.85,37.0,258.62,64.0,42.38,12.69,62.48,14.79
2015-02-12,6.89,4.0,183.48,46.0,322.25,88.0,56.38,13.37,69.74,17.01
2015-02-13,16.06,4.0,130.45,23.0,228.46,48.0,6.03,1.69,11.93,3.68
2015-02-14,43.89,12.0,134.86,34.0,226.91,57.0,53.6,11.49,75.3,18.73
2015-02-15,31.21,7.0,85.83,32.0,183.65,57.0,34.72,10.07,57.07,20.07
2015-02-16,1.27,2.0,31.48,7.0,67.49,14.0,1.09,0.26,33.06,5.91
2015-02-17,41.28,9.0,165.71,42.0,327.06,91.0,39.65,9.76,118.92,37.16
2015-02-18,9.1,3.0,86.95,21.0,183.72,47.0,13.9,4.13,39.93,10.63
2015-02-19,11.28,5.0,20.88,8.0,141.0,27.0,7.2,2.01,40.34,9.36
2015-02-20,5.13,2.0,15.25,6.0,59.62,14.0,5.56,1.58,21.81,3.96
2015-02-21,2.3,2.0,23.57,10.0,133.89,28.0,1.48,1.36,21.46,4.77
2015-02-22,46.86,6.0,59.14,10.0,198.04,39.0,2.64,1.74,19.01,4.61
2015-02-23,16.4,5.0,89.8,19.0,159.67,37.0,44.73,9.85,77.21,17.37
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,0.0,14.74,4.0,0.0,0.0,1.61,0.54
2015-02-26,0.98,1.0,28.92,9.0,47.7,15.0,12.17,3.99,20.82,6.62
2015-02-27,18.82,6.0,77.9,22.0,122.0,37.0,43.99,12.07,72.96,21.33
2015-02-28,3.68,1.0,18.54,6.0,75.01,21.0,2.7,0.8,22.9,8.36
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0
2015-03-03,0.28,1.0,0.28,1.0,1.36,3.0,0.02,0.08,0.02,0.08
2015-03-04,0.63,1.0,3.92,4.0,15.74,11.0,2.35,0.99,2.53,1.05
2015-03-05,4.28,6.0,28.09,13.0,125.85,58.0,1.94,0.73,42.96,13.74
2015-03-06,0.0,0.0,8.58,3.0,59.85,18.0,0.0,0.0,18.62,4.7
2015-03-07,13.77,4.0,37.57,9.0,77.92,17.0,6.62,2.43,16.94,4.41
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,1.18,2.0,5.51,4.0,43.15,10.0,3.43,1.09,3.43,1.09
2015-03-10,1.84,4.0,18.16,11.0,130.65,37.0,9.53,3.84,15.09,5.57
2015-03-11,15.86,6.0,43.47,15.0,80.31,27.0,17.94,5.56,22.78,6.8
2015-03-12,0.0,0.0,51.08,12.0,152.39,29.0,21.8,5.12,60.62,9.9
2015-03-13,29.57,7.0,40.6,10.0,54.83,13.0,34.6,7.98,41.9,9.51
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,0.0,0.0,0.4,1.0,0.64,2.0,0.0,0.01,0.08,0.34
2015-03-16,12.53,5.0,34.52,11.0,123.77,27.0,9.06,2.9,59.28,11.2
2015-03-17,5.25,2.0,42.36,7.0,146.15,25.0,27.39,3.71,31.35,4.88
2015-03-18,4.8,3.0,75.86,8.0,115.42,21.0,46.05,1.49,46.82,2.5
2015-03-19,5.83,2.0,9.65,4.0,57.15,18.0,3.36,0.99,21.76,4.81
2015-03-20,24.11,4.0,30.22,6.0,86.72,17.0,4.32,1.49,11.64,3.16
2015-03-21,2.85,1.0,20.78,7.0,75.91,21.0,11.76,3.74,16.27,5.78
2015-03-22,12.77,2.0,39.94,7.0,139.59,25.0,11.2,2.23,17.53,3.42
2015-03-23,0.0,0.0,5.31,2.0,72.77,8.0,1.01,0.56,23.95,2.56
2015-03-24,0.0,0.0,1.78,1.0,53.9,10.0,0.0,0.0,8.46,1.44
2015-03-25,9.07,2.0,18.13,5.0,46.28,13.0,9.85,2.66,25.93,7.6
2015-03-26,0.0,0.0,10.27,3.0,61.79,15.0,0.0,0.0,7.18,2.09
2015-03-27,3.28,1.0,13.11,5.0,46.14,18.0,8.56,3.42,15.73,6.86
2015-03-28,0.0,0.0,37.32,5.0,61.61,11.0,7.06,1.78,27.5,5.17
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,0.15,0.9
2015-03-31,0.55,1.0,6.01,4.0,9.23,7.0,0.0,0.0,2.89,2.78
2015-04-01,0.0,0.0,13.62,3.0,20.19,4.0,11.63,2.62,17.6,3.53
2015-04-02,11.13,2.0,17.78,4.0,28.61,8.0,2.35,0.64,2.46,0.68
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.0,0.34,0.39
2015-04-05,0.69,2.0,20.48,10.0,42.4,14.0,7.91,3.26,23.18,5.84
2015-04-06,6.05,3.0,17.78,10.0,32.92,18.0,6.02,3.77,9.72,5.04
2015-04-07,0.0,0.0,0.92,1.0,11.79,6.0,0.33,0.36,1.27,1.35
2015-04-08,3.76,2.0,14.15,4.0,28.24,8.0,0.47,0.1,2.7,0.46
2015-04-09,0.0,0.0,9.51,3.0,33.15,10.0,3.48,0.91,11.18,3.35
2015-04-10,0.24,1.0,0.24,1.0,10.16,6.0,0.02,0.08,0.47,1.0
2015-04-11,12.45,3.0,22.51,7.0,63.84,21.0,2.06,0.69,11.69,3.09
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,0.0,0.0,0.0,0.0,8.7,6.0,0.0,0.0,0.8,1.02
2015-04-15,0.0,0.0,7.19,2.0,22.57,7.0,1.44,0.38,8.82,2.76
2015-04-16,0.63,1.0,0.63,1.0,5.59,5.0,0.0,0.0,0.95,0.62
2015-04-17,1.08,1.0,2.43,2.0,27.63,11.0,0.04,0.03,2.49,1.43
2015-04-18,2.89,1.0,42.94,5.0,65.53,12.0,17.44,2.2,20.42,3.14
2015-04-19,2.13,1.0,11.64,6.0,35.57,13.0,6.21,3.67,15.91,5.5
2015-04-20,0.92,1.0,0.92,1.0,834.86,31.0,0.0,0.0,4.56,1.34
2015-04-21,0.0,0.0,40.82,9.0,93.4,20.0,14.58,1.96,39.25,6.01
2015-04-22,43.57,4.0,128.47,14.0,182.14,29.0,17.79,1.28,30.25,3.98
2015-04-23,0.0,0.0,127.31,16.0,182.5,26.0,48.82,5.22,60.05,7.4
2015-04-24,13.44,5.0,169.01,30.0,315.28,56.0,4.04,1.2,37.72,6.98
2015-04-25,11.64,5.0,61.19,21.0,160.03,38.0,11.09,4.76,25.48,7.55
2015-04-26,20.21,6.0,68.22,20.0,104.52,33.0,2.97,1.23,8.5,3.93
2015-04-27,23.19,7.0,103.47,37.0,178.65,62.0,16.65,4.58,36.81,11.47
2015-04-28,0.0,0.0,130.6,23.0,251.3,45.0,0.0,0.0,8.97,2.44
2015-04-29,16.22,4.0,353.41,62.0,532.12,115.0,2.51,1.02,33.55,9.89
2015-04-30,24.92,11.0,142.75,37.0,202.58,54.0,9.06,4.42,13.55,5.3
2015-05-01,133.97,27.0,555.08,121.0,808.67,192.0,143.58,35.6,245.63,64.68
2015-05-02,113.08,19.0,832.84,129.0,2057.34,273.0,347.37,64.84,1209.53,158.1
2015-05-03,132.11,24.0,1069.87,148.0,2371.04,291.0,652.89,99.72,1742.93,208.51
2015-05-04,239.98,39.0,1421.51,190.0,3572.02,399.0,1091.44,142.46,2922.67,306.64
2015-05-05,200.23,41.0,1357.61,289.0,4510.97,879.0,968.07,212.72,3665.41,704.83
2015-05-06,163.09,29.0,1112.07,156.0,3880.64,517.0,145.23,19.09,328.44,42.05
2015-05-07,219.34,27.0,1260.11,178.0,4343.12,585.0,979.09,129.25,3408.89,432.02
2015-05-08,81.73,12.0,376.95,57.0,1183.7,187.0,163.5,24.12,532.78,67.83
2015-05-09,77.9,12.0,810.46,111.0,3968.57,536.0,21.52,2.51,35.15,4.54
2015-05-10,28.76,9.0,93.41,29.0,1216.48,326.0,46.59,15.87,801.52,225.81
2015-05-11,9.62,4.0,218.88,61.0,754.02,193.0,47.18,10.78,57.61,13.06
2015-05-12,13.27,4.0,246.29,45.0,1155.4,206.0,29.75,9.6,137.16,39.12
2015-05-13,0.0,0.0,0.0,0.0,565.53,95.0,0.0,0.0,251.89,48.02
2015-05-14,7.16,2.0,48.21,11.0,882.61,160.0,17.25,5.02,762.7,135.98
2015-05-15,5.92,1.0,70.26,8.0,157.76,32.0,27.03,3.02,45.77,7.49
2015-05-16,2.51,1.0,54.85,14.0,877.85,234.0,7.42,2.09,21.0,7.05
2015-05-17,6.64,2.0,101.06,19.0,834.18,172.0,22.66,3.04,68.31,13.6
2015-05-18,20.82,4.0,101.66,23.0,758.78,158.0,17.76,5.24,232.77,59.26
2015-05-19,0.0,0.0,0.0,0.0,65.54,17.0,0.0,0.0,2.94,1.24
2015-05-20,0.0,0.0,32.86,6.0,441.34,97.0,24.23,4.36,208.5,39.2
2015-05-21,76.17,5.0,154.24,25.0,964.79,220.0,26.96,6.89,163.82,38.09
2015-05-22,11.16,2.0,38.29,8.0,979.69,191.0,8.55,1.66,157.64,20.79
2015-05-23,7.95,3.0,76.8,9.0,633.42,118.0,1.03,0.73,15.6,5.13
2015-05-24,35.8,4.0,42.9,5.0,543.87,138.0,13.85,1.88,14.01,1.93
2015-05-25,0.0,0.0,15.79,4.0,247.79,55.0,2.38,1.42,19.69,4.07
2015-05-26,15.09,4.0,51.34,10.0,257.16,62.0,0.59,0.37,23.25,7.49
2015-05-27,20.82,2.0,46.85,6.0,192.03,49.0,21.6,2.74,58.71,11.07
2015-05-28,10.19,4.0,48.87,8.0,368.85,100.0,27.83,3.4,61.63,12.45
2015-05-29,25.97,3.0,44.4,7.0,284.02,107.0,4.72,0.86,48.86,18.35
2015-05-30,0.0,0.0,2.96,2.0,423.71,108.0,2.03,0.95,35.81,7.16
2015-05-31,8.59,2.0,36.46,5.0,121.73,54.0,8.36,1.13,41.56,13.63
2015-06-01,0.0,0.0,0.0,0.0,191.55,61.0,0.0,0.0,6.14,2.2
2015-06-02,0.0,0.0,0.0,0.0,216.34,61.0,0.0,0.0,116.2,47.54
2015-06-03,0.0,0.0,0.0,0.0,79.58,13.0,0.0,0.0,4.03,0.73
2015-06-04,0.0,0.0,1.98,1.0,262.28,97.0,1.98,1.0,46.36,14.91
2015-06-05,6.21,2.0,44.47,10.0,315.76,74.0,16.91,4.78,34.19,8.24
2015-06-06,12.68,4.0,20.72,8.0,299.34,82.0,4.39,1.82,11.32,3.3
2015-06-07,11.4,4.0,28.5,7.0,335.79,92.0,0.0,0.0,30.35,7.68
2015-06-08,0.0,0.0,0.0,0.0,578.24,138.0,0.0,0.0,84.82,18.38
2015-06-09,0.0,0.0,5.21,1.0,1317.18,228.0,0.0,0.0,4.36,0.58
2015-06-10,0.0,0.0,31.45,6.0,176.85,38.0,0.0,0.0,0.09,0.03
2015-06-11,0.0,0.0,3.65,1.0,407.96,70.0,1.59,0.44,17.31,3.63
2015-06-12,4.41,1.0,27.25,6.0,152.18,42.0,5.07,1.25,5.12,1.27
2015-06-13,0.0,0.0,0.0,0.0,38.21,14.0,0.0,0.0,0.0,0.0
2015-06-14,0.0,0.0,0.0,0.0,18.69,15.0,0.0,0.0,8.7,7.22
2015-06-15,0.0,0.0,8.89,1.0,25.54,10.0,0.0,0.0,0.0,0.0
2015-06-16,0.0,0.0,3.16,1.0,38.72,14.0,0.0,0.0,1.28,0.41
2015-06-17,0.0,0.0,0.0,0.0,54.34,8.0,0.0,0.0,0.0,0.0
2015-06-18,0.0,0.0,0.0,0.0,48.49,9.0,0.0,0.0,0.0,0.0
2015-06-19,0.0,0.0,32.55,5.0,63.21,15.0,2.38,0.42,7.66,1.96
2015-06-20,0.0,0.0,1.72,1.0,8.59,2.0,0.0,0.0,6.24,0.91
2015-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,0.0,0.0,4.25,1.0,4.25,1.0,0.0,0.0,0.0,0.0
2015-06-24,0.0,0.0,0.0,0.0,11.02,2.0,0.0,0.0,8.69,1.58
2015-06-25,0.0,0.0,1.55,1.0,1.55,1.0,1.53,0.99,1.53,0.99
2015-06-26,0.0,0.0,0.0,0.0,8.52,2.0,0.0,0.0,0.37,0.1
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,6.33,1.0,0.0,0.0,0.0,0.0
2015-07-02,0.0,0.0,0.0,0.0,3.91,1.0,0.0,0.0,0.0,0.0
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,0.0,0.0,0.52,1.0,0.52,1.0,0.52,1.0,0.52,1.0
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,0.0,0.0,6.4,1.0,6.4,1.0,2.15,0.34,2.15,0.34
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
