date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,41.36,11.0,9.81,2.83,17.97,5.68
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,8.45,3.0,13.08,4.0,7.65,2.57,12.04,3.52
2015-01-05,1.89,1.0,61.0,21.0,98.4,33.0,22.31,7.95,34.19,10.09
2015-01-06,11.77,4.0,55.02,19.0,74.49,27.0,9.38,3.31,13.9,5.35
2015-01-07,0.0,0.0,0.0,0.0,8.88,3.0,0.0,0.0,4.04,1.39
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,9.6,2.0,0.0,0.0,2.02,0.96
2015-01-10,46.19,13.0,336.58,101.0,391.74,117.0,19.98,6.5,34.0,11.0
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,7.28,2.04,7.28,2.04
2015-01-12,0.62,1.0,75.08,27.0,189.64,57.0,48.69,18.75,130.09,39.64
2015-01-13,2.43,1.0,40.05,13.0,74.44,27.0,18.61,6.24,25.95,9.75
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,11.82,6.0,41.25,15.0,5.44,3.35,18.45,5.72
2015-01-16,12.92,5.0,95.47,32.0,152.51,56.0,18.97,6.43,34.36,12.56
2015-01-17,0.0,0.0,32.33,8.0,53.47,13.0,17.33,4.47,28.0,6.9
2015-01-18,1.99,1.0,24.26,8.0,24.26,8.0,16.63,4.96,16.63,4.96
2015-01-19,21.95,6.0,58.18,15.0,62.01,17.0,23.37,5.85,25.52,6.93
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.0,0.0
2015-01-21,1.98,1.0,72.75,23.0,138.41,39.0,42.5,13.02,97.87,26.21
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,2.58,0.15
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,20.36,5.0,34.25,9.0,4.69,1.53,6.82,2.2
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,11.49,2.79,11.49,2.79
2015-01-27,0.0,0.0,28.24,11.0,73.91,28.0,6.93,2.47,17.74,6.57
2015-01-28,22.06,4.0,41.28,8.0,61.32,13.0,15.79,1.79,18.34,2.53
2015-01-29,2.9,2.0,35.04,10.0,81.11,22.0,12.33,3.65,16.31,4.8
2015-01-30,0.0,0.0,61.97,16.0,159.45,48.0,0.13,0.03,2.34,0.46
2015-01-31,9.02,3.0,161.53,33.0,534.84,65.0,29.16,9.51,49.89,12.51
2015-02-01,3.92,2.0,93.07,24.0,280.48,78.0,40.15,7.37,122.32,30.21
2015-02-02,19.55,4.0,37.57,9.0,86.51,18.0,25.9,6.48,45.2,9.55
2015-02-03,8.45,3.0,28.04,11.0,149.95,23.0,20.13,7.52,97.2,12.29
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,3.0,0.94,3.0,0.94
2015-02-05,7.02,3.0,84.78,25.0,193.94,52.0,11.02,2.65,14.34,3.9
2015-02-06,11.62,6.0,140.76,37.0,287.16,82.0,53.56,16.84,112.19,31.91
2015-02-07,29.36,9.0,203.33,55.0,395.89,104.0,122.99,34.33,251.31,62.84
2015-02-08,12.97,2.0,115.91,22.0,205.89,43.0,42.95,6.77,51.99,8.73
2015-02-09,0.0,0.0,48.89,13.0,147.33,40.0,16.14,3.95,21.98,5.25
