date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,7.59,2.0,14.22,4.0,62.4,14.0,8.92,2.58,17.29,5.44
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,4.32,1.0,13.08,4.0,3.71,0.86,11.44,3.5
2015-01-05,3.39,1.0,49.87,18.0,101.79,34.0,13.91,5.88,38.43,11.61
2015-01-06,23.82,7.0,70.27,25.0,74.49,27.0,19.67,7.21,22.56,8.58
2015-01-07,0.0,0.0,0.0,0.0,12.97,5.0,0.0,0.0,5.2,1.78
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,13.19,3.0,0.0,0.0,1.93,0.92
2015-01-10,80.61,25.0,352.21,105.0,391.74,117.0,39.55,12.17,58.26,18.31
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,10.14,2.85,10.14,2.85
2015-01-12,4.09,2.0,94.87,32.0,189.64,57.0,46.95,18.3,113.05,34.24
2015-01-13,2.43,1.0,53.59,16.0,74.44,27.0,18.31,5.89,23.42,8.82
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,8.76,4.0,41.25,15.0,4.62,2.48,22.93,7.35
2015-01-16,26.02,10.0,99.4,34.0,154.44,57.0,25.59,9.75,50.8,19.08
2015-01-17,0.0,0.0,23.17,6.0,53.47,13.0,12.08,3.27,34.33,8.28
2015-01-18,1.99,1.0,9.33,4.0,24.26,8.0,4.55,1.65,15.12,4.5
2015-01-19,12.83,4.0,58.86,16.0,62.01,17.0,24.82,6.76,26.06,7.15
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.0,0.0
2015-01-21,27.64,8.0,71.36,22.0,142.23,40.0,35.9,11.04,91.65,24.31
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,5.27,0.31
2015-01-24,0.0,0.0,3.21,1.0,5.14,2.0,0.0,0.0,0.01,0.01
2015-01-25,7.08,1.0,25.64,7.0,34.25,9.0,10.37,3.36,12.23,3.82
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,10.83,2.45,10.83,2.45
2015-01-27,0.0,0.0,36.87,14.0,73.91,28.0,12.91,4.87,27.74,10.42
2015-01-28,22.17,5.0,41.28,8.0,61.32,13.0,21.11,3.05,24.87,4.09
2015-01-29,9.39,2.0,30.07,9.0,81.11,22.0,9.59,3.7,20.3,6.46
2015-01-30,10.25,4.0,69.8,19.0,163.01,49.0,1.22,0.34,5.1,1.16
2015-01-31,54.25,9.0,174.36,35.0,545.03,68.0,22.88,7.55,53.5,13.81
2015-02-01,18.73,3.0,121.7,33.0,299.51,85.0,54.5,12.08,127.77,33.19
2015-02-02,19.55,4.0,45.04,10.0,95.53,21.0,27.93,6.42,46.75,10.83
2015-02-03,14.43,6.0,28.04,11.0,155.62,24.0,19.66,7.4,108.52,12.84
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,2.86,0.9,2.86,0.9
2015-02-05,19.89,6.0,104.12,30.0,189.22,51.0,10.28,4.32,23.72,7.56
2015-02-06,17.4,8.0,153.42,42.0,290.67,84.0,62.03,22.09,125.27,39.0
2015-02-07,68.78,16.0,222.58,64.0,399.76,105.0,133.21,37.95,244.49,59.81
2015-02-08,16.33,3.0,127.01,25.0,229.85,48.0,46.15,7.83,58.95,10.57
2015-02-09,5.13,2.0,54.04,16.0,150.36,41.0,5.09,1.51,28.48,6.7
2015-02-10,0.0,0.0,92.78,12.0,215.53,40.0,33.63,2.96,44.9,5.75
2015-02-11,52.26,11.0,126.06,31.0,275.96,69.0,36.67,11.16,72.43,17.37
2015-02-12,8.47,4.0,132.98,41.0,324.58,89.0,44.39,13.71,82.1,20.67
2015-02-13,12.92,4.0,127.6,22.0,235.31,49.0,9.46,2.29,15.81,4.55
2015-02-14,39.1,10.0,98.03,26.0,231.59,58.0,27.2,8.31,87.66,22.54
2015-02-15,31.47,7.0,92.51,30.0,183.65,57.0,25.16,7.23,44.23,16.68
2015-02-16,1.27,2.0,23.87,7.0,64.49,13.0,4.87,0.9,32.26,5.65
2015-02-17,24.83,4.0,165.4,42.0,329.35,92.0,33.54,8.58,107.99,34.88
