date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,41.36,11.0,9.02,2.61,17.08,5.43
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,5.14,2.0,13.08,4.0,4.49,1.73,11.63,3.52
2015-01-05,5.28,2.0,49.87,18.0,101.79,34.0,13.6,5.77,37.65,11.33
2015-01-06,18.73,6.0,70.27,25.0,74.49,27.0,18.26,6.7,21.01,8.0
2015-01-07,0.0,0.0,0.0,0.0,12.97,5.0,0.0,0.0,4.97,1.71
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,13.19,3.0,0.0,0.0,1.96,0.93
2015-01-10,70.38,23.0,340.8,102.0,391.74,117.0,33.11,9.96,52.33,16.5
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,10.03,2.82,10.03,2.82
2015-01-12,4.09,2.0,90.11,30.0,189.64,57.0,45.46,17.55,115.89,35.24
2015-01-13,2.43,1.0,40.05,13.0,74.44,27.0,17.36,5.74,23.71,8.94
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,8.76,4.0,41.25,15.0,4.23,2.37,22.05,7.09
2015-01-16,23.69,9.0,99.4,34.0,154.44,57.0,23.17,8.9,47.3,17.74
2015-01-17,0.0,0.0,27.61,7.0,53.47,13.0,15.7,4.1,33.02,7.99
2015-01-18,1.99,1.0,9.33,4.0,24.26,8.0,4.68,1.7,15.55,4.63
2015-01-19,12.83,4.0,58.86,16.0,62.01,17.0,24.89,6.76,26.21,7.18
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.0,0.0
2015-01-21,27.64,8.0,73.68,24.0,142.23,40.0,37.04,11.48,93.4,24.82
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,4.74,0.28
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,23.5,6.0,34.25,9.0,8.56,2.68,11.12,3.49
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,11.14,2.56,11.14,2.56
2015-01-27,0.0,0.0,31.44,12.0,73.91,28.0,11.02,4.04,25.62,9.59
2015-01-28,22.17,5.0,41.28,8.0,61.32,13.0,19.32,2.67,22.84,3.65
2015-01-29,9.39,2.0,30.07,9.0,81.11,22.0,9.28,3.59,19.59,6.21
2015-01-30,9.15,3.0,69.8,19.0,163.01,49.0,0.9,0.25,4.4,0.98
2015-01-31,40.38,6.0,174.36,35.0,545.03,68.0,21.99,7.27,52.55,13.55
2015-02-01,18.73,3.0,115.8,31.0,292.79,82.0,54.06,11.91,124.31,31.4
2015-02-02,19.55,4.0,45.04,10.0,93.79,20.0,28.82,6.6,46.26,10.17
2015-02-03,14.43,6.0,28.04,11.0,155.62,24.0,20.39,7.65,107.5,13.01
2015-02-04,0.0,0.0,3.19,1.0,16.06,5.0,2.91,0.91,2.91,0.91
2015-02-05,19.89,6.0,103.64,30.0,189.22,51.0,16.13,4.65,21.44,6.68
2015-02-06,17.4,8.0,153.59,42.0,290.67,84.0,62.07,21.74,123.81,38.2
2015-02-07,46.62,12.0,214.83,60.0,395.89,104.0,132.73,37.38,248.38,61.13
2015-02-08,12.97,2.0,124.12,24.0,226.82,47.0,45.64,7.63,57.68,10.21
2015-02-09,2.77,1.0,50.68,15.0,150.36,41.0,4.59,1.39,27.04,6.38
2015-02-10,0.0,0.0,92.78,12.0,215.53,40.0,30.01,2.7,40.9,5.43
2015-02-11,52.26,11.0,128.34,31.0,258.62,64.0,37.83,11.21,67.43,16.16
2015-02-12,4.09,3.0,132.98,41.0,324.58,89.0,42.21,12.93,77.86,19.46
2015-02-13,9.34,3.0,127.6,22.0,228.46,48.0,7.64,1.97,13.58,4.08
2015-02-14,37.22,10.0,107.05,28.0,226.91,57.0,33.38,9.36,84.13,21.23
2015-02-15,30.58,6.0,92.51,30.0,183.65,57.0,27.0,7.72,46.28,17.23
2015-02-16,1.27,2.0,18.4,6.0,69.64,14.0,0.28,0.07,32.53,5.7
2015-02-17,35.31,5.0,169.64,43.0,329.35,92.0,36.15,9.19,111.27,35.73
2015-02-18,9.1,3.0,83.04,19.0,183.72,47.0,10.15,3.03,33.04,8.74
2015-02-19,9.25,4.0,25.44,9.0,141.0,27.0,9.12,2.25,34.49,8.09
2015-02-20,5.13,2.0,18.16,7.0,59.62,14.0,6.51,1.8,23.42,4.3
2015-02-21,2.3,2.0,23.57,10.0,133.89,28.0,2.3,1.67,23.07,5.25
2015-02-22,42.69,5.0,63.73,10.0,184.4,37.0,7.58,1.83,20.87,5.31
2015-02-23,7.59,3.0,72.32,14.0,159.67,37.0,39.12,7.57,84.75,18.79
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,0.0,14.74,4.0,0.0,0.0,1.81,0.6
2015-02-26,0.98,1.0,20.8,6.0,47.7,15.0,10.29,3.18,22.0,7.01
2015-02-27,11.21,3.0,72.49,21.0,122.0,37.0,45.17,12.8,80.7,23.51
2015-02-28,6.05,2.0,18.54,6.0,76.78,22.0,3.99,1.18,26.83,9.7
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0
2015-03-03,0.28,1.0,0.28,1.0,1.36,3.0,0.13,0.45,0.13,0.45
2015-03-04,0.63,1.0,3.92,4.0,15.74,11.0,2.36,1.0,2.63,1.08
2015-03-05,4.28,6.0,20.9,11.0,121.73,58.0,4.21,3.08,49.25,18.09
2015-03-06,0.0,0.0,8.58,3.0,59.85,18.0,0.02,0.01,20.3,5.18
2015-03-07,5.01,2.0,37.57,9.0,77.92,17.0,5.01,1.96,12.89,3.58
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,1.18,2.0,3.62,4.0,46.19,11.0,0.3,0.62,3.65,1.5
2015-03-10,1.84,4.0,11.99,9.0,130.65,37.0,5.28,3.27,16.91,6.99
2015-03-11,7.83,3.0,39.41,13.0,80.31,27.0,17.96,5.18,24.48,7.22
2015-03-12,0.0,0.0,51.08,12.0,155.9,30.0,24.43,5.75,64.34,10.68
2015-03-13,2.34,1.0,40.6,10.0,54.83,13.0,32.57,7.67,40.28,9.37
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,0.0,0.0,0.4,1.0,0.64,2.0,0.0,0.0,0.06,0.26
2015-03-16,9.31,4.0,34.52,11.0,123.77,27.0,7.88,2.38,53.59,10.25
2015-03-17,1.7,1.0,18.03,5.0,146.15,25.0,10.2,2.44,32.16,5.14
2015-03-18,0.62,1.0,75.86,8.0,115.42,21.0,43.91,1.42,44.72,2.43
2015-03-19,5.83,2.0,9.65,4.0,57.15,18.0,3.58,1.13,22.24,4.98
2015-03-20,24.11,4.0,30.22,6.0,80.56,16.0,5.03,1.7,11.69,3.3
2015-03-21,2.85,1.0,12.6,5.0,75.91,21.0,5.3,2.26,18.07,6.47
2015-03-22,12.77,2.0,25.81,5.0,139.59,25.0,9.72,1.87,18.91,3.66
2015-03-23,0.0,0.0,5.31,2.0,72.77,8.0,1.07,0.59,25.91,2.73
2015-03-24,0.0,0.0,1.78,1.0,53.9,10.0,0.01,0.01,11.73,2.03
2015-03-25,9.07,2.0,9.07,2.0,46.28,13.0,4.71,0.92,27.56,8.06
2015-03-26,0.0,0.0,10.27,3.0,61.79,15.0,0.0,0.0,8.94,2.48
2015-03-27,3.28,1.0,10.96,4.0,41.6,16.0,7.36,2.84,15.27,6.53
2015-03-28,0.0,0.0,37.32,5.0,61.61,11.0,7.49,1.9,28.04,5.4
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,0.14,0.84
2015-03-31,0.55,1.0,6.01,4.0,9.23,7.0,0.0,0.0,2.99,2.85
2015-04-01,0.0,0.0,13.62,3.0,24.77,6.0,9.96,2.28,20.26,5.03
2015-04-02,4.09,1.0,13.86,3.0,26.59,7.0,0.95,0.27,0.99,0.28
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.0,0.27,0.3
2015-04-05,0.69,2.0,20.48,10.0,42.4,14.0,8.38,3.41,24.29,6.15
2015-04-06,6.05,3.0,17.78,10.0,32.92,18.0,6.08,3.84,10.11,5.2
