date,frp50,n50,frp100,n100,frp200,n200,frpup100,nup100,frpup200,nup200
2015-01-01,3.85,1.0,14.22,4.0,41.36,11.0,0.0,0.0,0.0,0.0
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,0.0,0.0,5.14,2.0,13.08,4.0,0.0,0.0,0.0,0.0
2015-01-05,5.28,2.0,56.78,20.0,98.4,33.0,0.0,0.0,0.0,0.0
2015-01-06,7.64,3.0,60.59,21.0,74.49,27.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,0.0,11.08,4.0,0.0,0.0,0.0,0.0
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,7.5,1.0,13.19,3.0,0.0,0.0,0.0,0.0
2015-01-10,58.43,18.0,338.87,101.0,391.74,117.0,0.0,0.0,0.0,0.0
2015-01-11,9.53,3.0,14.69,5.0,32.75,9.0,0.0,0.0,0.0,0.0
2015-01-12,0.62,1.0,75.08,27.0,189.64,57.0,0.0,0.0,0.0,0.0
2015-01-13,2.43,1.0,40.05,13.0,74.44,27.0,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.27,1.0,11.82,6.0,41.25,15.0,0.0,0.0,0.0,0.0
2015-01-16,18.65,7.0,97.75,33.0,154.44,57.0,0.0,0.0,0.0,0.0
2015-01-17,0.0,0.0,32.33,8.0,53.47,13.0,0.0,0.0,0.0,0.0
2015-01-18,1.99,1.0,16.33,6.0,24.26,8.0,0.0,0.0,0.0,0.0
2015-01-19,12.83,4.0,58.18,15.0,62.01,17.0,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,0.0,23.64,6.0,0.0,0.0,0.0,0.0
2015-01-21,4.22,2.0,72.75,23.0,142.23,40.0,0.0,0.0,0.0,0.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,34.04,3.0,0.0,0.0,0.0,0.0
2015-01-24,0.0,0.0,3.21,1.0,3.21,1.0,0.0,0.0,0.0,0.0
2015-01-25,7.08,1.0,20.36,5.0,34.25,9.0,0.0,0.0,0.0,0.0
2015-01-26,0.0,0.0,18.68,5.0,20.25,6.0,0.0,0.0,0.0,0.0
2015-01-27,0.0,0.0,31.44,12.0,73.91,28.0,0.0,0.0,0.0,0.0
2015-01-28,24.14,5.0,41.28,8.0,61.32,13.0,0.0,0.0,0.0,0.0
2015-01-29,11.19,3.0,35.04,10.0,81.11,22.0,0.0,0.0,0.0,0.0
2015-01-30,7.5,2.0,64.49,17.0,159.45,48.0,0.0,0.0,0.0,0.0
2015-01-31,11.12,3.0,160.81,34.0,536.67,66.0,0.0,0.0,0.0,0.0
