hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-01-12T00,96.0,141.0,24.7,5.4,4.8,1,1,1,1,1
2022-01-12T01,86.0,130.0,22.2,5.2,3.9,1,1,1,1,1
2022-01-12T03,138.0,200.0,29.8,5.3,4.6,1,1,1,1,1
2022-01-12T05,129.0,221.0,35.2,6.9,5.9,1,1,1,1,1
2022-01-12T08,119.0,208.0,30.0,10.3,5.0,1,1,1,1,1
2022-01-12T09,114.0,210.0,26.8,9.6,3.4,1,1,1,1,1
2022-01-12T11,114.0,224.0,38.3,6.9,3.4,1,1,1,1,1
2022-01-12T13,205.0,343.0,37.7,6.4,8.3,1,1,1,1,1
2022-01-12T14,188.0,326.0,44.8,5.7,5.8,1,1,1,1,1
2022-01-12T17,191.0,293.0,27.3,5.6,3.9,1,1,1,1,1
2022-01-12T18,202.0,334.0,26.1,5.4,3.4,1,1,1,1,1
2022-01-14T21,79.0,125.0,18.3,6.4,4.2,1,1,1,1,1
2022-01-15T00,78.0,121.0,18.2,6.3,5.1,1,1,1,1,1
2022-01-15T01,77.0,116.0,19.4,5.5,4.2,1,1,1,1,1
2022-01-15T02,75.0,114.0,21.1,5.8,3.7,1,1,1,1,1
2022-01-15T04,86.0,150.0,21.3,5.7,3.3,1,1,1,1,1
2022-01-15T06,128.0,183.0,22.45,6.05,5.15,1,1,1,1,1
2022-01-15T08,174.0,240.0,28.6,5.7,4.6,1,1,1,1,1
2022-01-15T11,163.0,229.0,28.9,5.5,1.9,1,1,1,1,1
2022-01-15T12,143.0,193.0,26.6,5.3,2.0,1,1,1,1,1
2022-01-15T13,138.0,202.0,25.2,5.7,2.2,1,1,1,1,1
2022-01-15T14,124.0,172.0,21.9,5.6,3.0,1,1,1,1,1
2022-01-15T15,124.0,179.0,20.1,5.6,4.0,1,1,1,1,1
2022-01-15T16,110.0,154.0,20.7,5.4,3.8,1,1,1,1,1
2022-01-15T18,101.0,147.0,19.3,5.3,2.6,1,1,1,2,1
2022-01-15T19,94.0,140.0,18.6,,2.2,1,1,1,0,1
2022-01-15T20,105.0,141.0,,5.6,,1,1,0,1,0
2022-01-15T21,103.0,135.0,13.4,6.8,3.9,1,1,1,1,1
2022-01-15T23,114.0,158.0,16.1,6.3,5.0,1,1,1,1,1
2022-01-16T00,95.0,130.0,15.9,6.3,5.0,1,1,1,1,1
2022-01-16T01,95.0,151.0,15.3,5.6,4.3,1,1,1,1,1
2022-01-16T02,101.0,156.0,20.0,5.5,3.8,1,1,1,1,1
2022-01-16T05,169.0,218.0,21.4,6.5,4.8,1,1,1,1,1
2022-01-16T06,145.0,212.0,24.0,8.7,5.6,1,1,1,1,1
2022-01-16T09,178.0,254.0,26.5,9.5,3.3,1,1,1,1,1
2022-01-16T10,186.0,262.0,24.6,10.5,2.4,1,1,1,1,1
2022-01-16T12,151.0,232.0,26.7,7.3,2.1,1,1,1,1,1
2022-01-16T13,197.0,277.0,37.2,6.2,3.0,1,1,1,1,1
2022-01-16T14,216.0,310.0,35.6,5.8,3.7,1,1,1,1,1
2022-01-16T15,244.0,342.0,34.5,5.7,4.6,1,1,1,1,1
2022-01-16T16,221.0,324.0,29.1,5.2,4.5,1,1,1,1,1
2022-01-16T17,239.0,339.0,24.6,4.8,3.9,1,1,1,1,1
2022-01-16T19,243.0,332.0,26.5,,2.8,1,1,1,0,1
2022-01-16T20,221.0,318.0,,5.3,,1,1,0,1,0
2022-01-16T22,223.0,322.0,23.0,5.95,5.35,1,1,1,1,1
2022-01-17T00,174.0,243.0,22.1,6.2,5.1,1,1,1,1,1
2022-01-17T02,182.5,252.0,25.8,5.65,3.45,1,1,1,1,1
2022-01-17T07,167.0,293.0,49.2,18.8,2.5,1,1,1,1,1
2022-01-17T08,,,54.3,14.5,3.3,0,0,1,1,1
2022-01-17T09,202.0,316.0,56.6,14.7,6.2,1,1,1,1,1
2022-01-17T10,243.0,383.0,54.1,8.7,4.3,1,1,1,1,1
2022-01-17T13,365.0,536.0,49.3,10.3,4.9,1,1,1,1,1
2022-01-17T14,368.0,579.0,47.1,6.9,5.75,1,1,1,1,1
2022-01-17T15,343.0,541.0,42.8,6.1,5.5,1,1,1,1,1
2022-01-17T17,266.0,377.0,34.0,5.4,4.9,1,1,1,1,1
2022-01-17T18,284.0,427.0,35.0,5.4,3.4,1,1,1,1,1
2022-01-17T19,251.0,360.0,37.4,,3.0,1,1,1,0,1
2022-01-17T20,239.0,342.0,31.2,5.5,2.9,1,1,1,1,1
2022-01-18T00,233.0,340.0,24.5,6.9,4.9,1,1,1,1,1
2022-01-18T02,249.0,356.0,30.6,6.1,3.6,1,1,1,1,1
2022-01-18T03,257.0,383.0,31.5,5.8,3.3,1,1,1,1,1
2022-01-18T04,288.0,429.0,28.6,5.5,3.5,1,1,1,1,1
2022-01-18T06,218.0,334.0,22.5,6.7,4.7,1,1,1,1,1
2022-01-18T12,163.0,265.0,31.3,5.3,2.9,1,1,1,1,1
2022-01-18T13,196.0,305.0,36.8,6.2,4.0,1,1,1,1,1
2022-01-18T16,188.0,311.0,28.4,5.7,4.7,1,1,1,1,1
2022-01-18T17,196.0,307.0,25.6,4.4,4.1,1,1,1,1,1
2022-01-18T18,197.0,324.0,22.7,5.2,3.2,1,1,1,1,1
2022-01-18T19,178.0,290.0,24.9,,3.0,1,1,1,0,1
2022-01-18T22,197.0,328.0,23.3,6.5,4.3,1,1,1,1,1
2022-01-19T00,193.0,302.0,18.6,6.9,4.8,1,1,1,1,1
2022-01-19T02,,235.0,23.3,5.4,3.9,0,1,1,1,1
2022-01-21T09,,429.0,53.4,13.7,5.2,0,1,1,1,1
2022-01-21T22,129.0,169.0,17.3,,4.6,1,1,1,0,1
2022-01-22T06,160.0,196.0,25.9,,4.8,1,1,1,0,1
2022-01-23T17,333.0,453.0,16.6,6.6,7.5,1,1,1,1,1
2022-01-23T19,147.0,210.0,17.3,,4.7,1,1,1,0,1
2022-01-24T07,128.0,185.0,27.25,6.1,5.5,1,1,1,1,1
