hour_utc,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,surface_pressure,wind_speed_10m,wind_direction_10m,wind_speed_100m,boundary_layer_height
2018-02-24T12,,,,,,23.5,68,0.0,14,986.3,12.3,21,24.1,235.0
2018-02-24T13,,,,,,21.6,76,0.0,21,986.3,8.0,85,17.9,290.0
2018-02-24T14,,,,,,19.7,84,0.0,8,987.0,7.4,51,16.6,215.0
2018-02-24T15,,,,,,18.8,87,0.0,8,987.6,8.3,108,19.7,150.0
2018-02-24T16,,,,,,17.6,93,0.0,10,988.1,7.7,127,12.9,110.0
2018-02-24T17,,,,,,17.2,93,0.0,95,988.5,7.1,135,11.1,80.0
2018-02-24T18,,,,,,16.8,96,0.0,98,989.0,5.4,86,13.0,65.0
2018-02-24T19,,,,,,17.3,92,0.0,98,989.1,1.6,333,5.2,100.0
2018-02-24T20,,,,,,16.7,96,0.0,96,988.8,9.4,360,14.1,80.0
2018-02-24T21,,,,,,16.8,94,0.0,96,988.6,11.3,338,21.1,45.0
2018-02-24T22,,,,,,17.1,86,0.0,85,988.6,8.6,345,21.3,35.0
2018-02-24T23,,,,,,16.5,85,0.0,29,989.2,6.7,54,12.4,50.0
2018-02-25T00,,,,,,16.2,96,0.0,39,989.5,6.4,322,11.6,55.0
2018-02-25T01,,,,,,16.2,94,0.0,15,990.1,6.6,338,13.6,120.0
2018-02-25T02,,,,,,16.4,91,0.0,10,990.9,6.8,3,12.9,235.0
2018-02-25T03,,,,,,18.4,78,0.0,1,991.7,4.7,360,7.5,260.0
2018-02-25T04,,,,,,20.8,68,0.0,9,992.8,10.0,13,12.3,300.0
2018-02-25T05,,,,,,22.2,56,0.0,9,993.1,14.3,80,18.3,385.0
2018-02-25T06,,,,,,24.3,48,0.0,0,992.8,6.4,74,7.9,575.0
2018-02-25T07,,,,,,26.0,46,0.0,0,991.7,3.7,29,4.5,905.0
2018-02-25T08,,,,,,27.1,44,0.0,0,990.2,6.1,332,7.4,1170.0
2018-02-25T09,,,,,,27.8,40,0.0,0,989.4,9.8,324,12.3,1355.0
2018-02-25T10,,,,,,27.8,39,0.0,0,989.0,13.1,323,16.4,1390.0
2018-02-25T11,,,,,,26.9,43,0.0,0,988.8,15.6,322,20.2,1290.0
2018-02-25T12,,,,,,25.2,50,0.0,0,989.0,12.3,322,22.6,730.0
2018-02-25T13,,,,,,22.8,58,0.0,0,989.0,11.2,315,24.2,190.0
2018-02-25T14,,,,,,21.5,66,0.0,0,989.0,13.5,314,28.1,170.0
2018-02-25T15,,,,,,20.4,70,0.0,0,989.3,11.0,322,25.5,200.0
2018-02-25T16,,,,,,19.5,72,0.0,0,989.8,12.3,320,27.4,210.0
2018-02-25T17,,,,,,19.2,72,0.0,0,989.7,15.6,320,30.8,260.0
2018-02-25T18,,,,,,18.5,75,0.0,0,989.7,16.6,318,31.8,320.0
2018-02-25T19,,,,,,17.7,79,0.0,0,989.4,15.1,308,29.8,310.0
2018-02-25T20,,,,,,17.0,82,0.0,0,989.1,14.7,306,29.3,260.0
2018-02-25T21,,,,,,16.5,84,0.0,0,988.3,14.3,304,28.9,230.0
2018-02-25T22,,,,,,15.9,87,0.0,0,987.9,13.5,295,27.5,200.0
2018-02-25T23,,,,,,15.5,88,0.0,0,987.5,14.3,288,29.0,215.0
2018-02-26T00,,,,,,15.5,93,0.0,0,988.0,16.5,280,30.6,225.0
2018-02-26T01,,,,,,15.3,93,0.0,0,988.2,15.8,282,29.8,235.0
2018-02-26T02,,,,,,15.7,90,0.0,0,988.6,16.1,286,28.6,265.0
2018-02-26T03,,,,,,17.9,79,0.0,0,989.5,17.0,287,24.5,360.0
2018-02-26T04,,,,,,20.3,67,0.0,0,990.0,18.7,293,25.1,475.0
2018-02-26T05,,,,,,22.5,56,0.0,0,990.1,20.3,300,26.6,625.0
2018-02-26T06,,,,,,24.3,47,0.0,0,989.8,21.8,304,28.8,795.0
2018-02-26T07,,,,,,25.6,41,0.0,0,988.8,22.5,305,29.2,980.0
2018-02-26T08,,,,,,26.4,37,0.0,0,987.5,21.8,304,28.3,1110.0
2018-02-26T09,,,,,,26.9,35,0.0,0,986.8,22.3,301,29.2,1170.0
2018-02-26T10,,,,,,26.9,34,0.0,0,986.5,22.9,303,30.5,1170.0
2018-02-26T11,,,,,,26.3,35,0.0,48,986.2,21.6,303,29.9,1140.0
2018-02-26T12,,,,,,24.9,44,0.0,68,986.2,14.0,305,25.5,960.0
2018-02-26T13,,,,,,22.4,51,0.0,73,986.4,11.1,306,25.0,195.0
2018-02-26T14,,,,,,21.1,58,0.0,50,986.9,11.1,299,25.8,110.0
2018-02-26T15,,,,,,20.2,61,0.0,0,987.5,11.2,291,26.4,100.0
2018-02-26T16,,,,,,19.6,63,0.0,0,987.9,11.6,292,27.0,100.0
2018-02-26T17,,,,,,18.9,65,0.0,64,987.6,11.1,299,26.4,100.0
2018-02-26T18,,,,,,18.0,69,0.0,1,987.4,10.5,301,24.9,95.0
2018-02-26T19,,,,,,17.2,72,0.0,17,987.0,10.0,300,24.0,90.0
2018-02-26T20,,,,,,16.2,77,0.0,98,986.4,8.5,306,21.7,80.0
2018-02-26T21,,,,,,15.7,79,0.0,100,985.8,9.0,307,22.1,70.0
2018-02-26T22,,,,,,15.4,80,0.0,96,985.8,8.5,298,21.7,90.0
2018-02-26T23,,,,,,15.4,79,0.0,97,986.0,10.6,288,24.4,125.0
2018-02-27T00,,,,,,15.8,81,0.0,97,987.1,12.1,293,26.3,155.0
2018-02-27T01,,,,,,16.3,78,0.0,89,987.7,12.7,295,26.9,175.0
2018-02-27T02,,,,,,17.1,74,0.0,95,988.2,12.7,299,25.5,180.0
2018-02-27T03,,,,,,19.7,65,0.0,91,988.9,11.6,300,19.9,250.0
2018-02-27T04,,,,,,22.2,57,0.0,59,989.7,12.7,305,17.0,350.0
2018-02-27T05,,,,,,24.5,50,0.0,85,989.8,12.8,308,16.1,505.0
2018-02-27T06,,,,,,26.2,46,0.0,91,989.6,12.1,307,15.4,675.0
2018-02-27T07,,,,,,27.4,43,0.0,78,988.7,12.7,305,16.1,790.0
2018-02-27T08,,,,,,28.3,41,0.0,1,987.7,14.9,307,19.0,910.0
2018-02-27T09,,,,,,28.8,40,0.0,0,986.9,16.6,312,21.2,1020.0
2018-02-27T10,,,,,,28.7,39,0.0,0,986.4,17.1,314,21.9,1075.0
2018-02-27T11,,,,,,28.3,40,0.0,0,986.3,16.0,316,21.6,1025.0
2018-02-27T12,,,,,,26.3,48,0.0,0,985.7,8.9,313,18.6,680.0
2018-02-27T13,,,,,,22.7,61,0.0,0,985.9,8.4,310,17.6,95.0
2018-02-27T14,,,,,,21.2,68,0.0,0,986.2,8.7,318,17.7,65.0
2018-02-27T15,,,,,,20.3,74,0.0,0,986.7,7.9,317,18.2,60.0
2018-02-27T16,,,,,,20.0,76,0.0,0,987.3,8.3,304,21.0,55.0
2018-02-27T17,,,,,,19.3,78,0.0,0,987.4,8.2,299,21.4,50.0
2018-02-27T18,,,,,,18.7,80,0.0,0,987.5,8.6,303,21.9,50.0
2018-02-27T19,,,,,,18.0,82,0.0,0,987.2,8.5,306,22.0,55.0
2018-02-27T20,,,,,,17.0,85,0.0,0,986.7,7.7,319,20.9,60.0
2018-02-27T21,,,,,,15.8,90,0.0,0,986.5,7.9,336,17.8,55.0
2018-02-27T22,,,,,,15.3,91,0.0,30,986.5,7.4,321,16.6,45.0
2018-02-27T23,,,,,,15.2,91,0.0,55,986.4,6.4,317,16.6,45.0
2018-02-28T00,,,,,,14.5,96,0.0,79,986.8,8.0,333,12.7,45.0
2018-02-28T01,,,,,,15.3,95,0.0,93,987.2,5.3,332,14.3,45.0
2018-02-28T02,,,,,,16.6,89,0.0,97,988.2,5.4,250,8.4,45.0
2018-02-28T03,,,,,,19.3,78,0.0,98,989.4,5.8,263,8.4,80.0
2018-02-28T04,,,,,,22.0,66,0.0,37,990.3,6.1,267,7.6,160.0
2018-02-28T05,,,,,,24.5,57,0.0,99,990.5,5.4,274,6.5,300.0
2018-02-28T06,,,,,,26.1,51,0.0,94,990.0,6.8,288,8.7,565.0
2018-02-28T07,,,,,,27.7,45,0.0,82,989.5,7.6,295,9.4,790.0
2018-02-28T08,,,,,,28.8,40,0.0,60,988.3,8.5,298,10.5,1000.0
2018-02-28T09,,,,,,29.3,38,0.0,41,987.1,9.6,304,11.7,1325.0
2018-02-28T10,,,,,,29.4,38,0.0,21,986.4,10.2,318,12.7,1315.0
2018-02-28T11,,,,,,28.6,37,0.0,82,986.5,13.0,298,17.6,1185.0
2018-02-28T12,,,,,,25.8,56,0.0,96,986.1,5.9,317,11.7,420.0
2018-02-28T13,,,,,,23.4,59,0.0,97,986.0,7.8,338,17.2,160.0
2018-02-28T14,,,,,,22.8,59,0.0,99,986.3,9.5,351,22.2,115.0
2018-02-28T15,,,,,,21.6,62,0.0,97,986.8,8.1,347,21.3,90.0
2018-02-28T16,,,,,,20.5,69,0.0,94,987.3,7.6,335,19.6,80.0
2018-02-28T17,,,,,,19.0,78,0.0,91,987.3,7.6,329,18.0,75.0
2018-02-28T18,,,,,,17.7,84,0.0,78,987.2,9.9,341,16.8,65.0
2018-02-28T19,,,,,,17.0,86,0.0,25,986.6,8.3,342,16.2,55.0
2018-02-28T20,,,,,,16.5,88,0.0,40,986.0,7.1,330,15.7,50.0
2018-02-28T21,,,,,,15.8,90,0.0,94,985.1,6.7,324,16.1,50.0
2018-02-28T22,,,,,,15.7,90,0.0,97,984.8,6.8,328,17.3,35.0
2018-02-28T23,,,,,,15.1,91,0.0,89,984.4,7.3,303,14.8,35.0
2018-03-01T00,,,,,,15.5,93,0.0,87,985.3,7.2,297,16.8,40.0
2018-03-01T01,,,,,,15.3,94,0.0,66,985.9,6.0,303,15.8,45.0
2018-03-01T02,,,,,,16.1,90,0.0,1,986.5,7.2,297,13.8,55.0
2018-03-01T03,,,,,,18.8,78,0.0,0,987.3,8.2,293,13.1,100.0
2018-03-01T04,,,,,,22.1,65,0.0,13,987.8,7.9,309,10.5,210.0
2018-03-01T05,,,,,,25.1,49,0.0,75,987.9,9.1,304,11.4,405.0
2018-03-01T06,,,,,,27.4,38,0.0,95,987.9,8.7,308,11.0,565.0
2018-03-01T07,,,,,,28.7,34,0.0,96,987.3,10.5,308,13.1,705.0
2018-03-01T08,,,,,,29.5,32,0.0,96,986.2,11.0,311,13.8,820.0
2018-03-01T09,,,,,,29.8,31,0.0,99,985.2,12.3,322,15.3,885.0
2018-03-01T10,,,,,,29.3,33,0.0,100,984.4,14.0,331,18.2,750.0
2018-03-01T11,,,,,,28.1,37,0.0,100,984.2,11.6,330,16.4,610.0
2018-03-01T12,,,,,,25.7,50,0.0,86,984.4,6.5,326,15.0,145.0
2018-03-01T13,,,,,,23.3,54,0.0,100,984.4,7.5,325,17.8,50.0
2018-03-01T14,,,,,,22.0,60,0.0,24,984.3,8.2,345,19.4,35.0
2018-03-01T15,,,,,,19.9,69,0.0,10,984.8,9.7,338,17.5,25.0
2018-03-01T16,,,,,,19.0,74,0.0,3,985.1,9.8,332,15.2,40.0
2018-03-01T17,,,,,,18.2,80,0.0,16,985.1,10.5,354,14.0,45.0
2018-03-01T18,,,,,,17.5,84,0.0,36,985.0,9.6,13,13.6,30.0
2018-03-01T19,,,,,,19.0,76,0.0,9,984.6,6.5,354,10.0,20.0
2018-03-01T20,,,,,,19.2,75,0.0,5,984.4,1.0,225,4.7,20.0
2018-03-01T21,,,,,,19.1,75,0.0,0,984.2,0.4,180,2.8,15.0
2018-03-01T22,,,,,,19.1,74,0.0,0,984.0,1.9,248,2.3,15.0
2018-03-01T23,,,,,,17.1,82,0.0,0,983.7,4.9,287,4.9,25.0
2018-03-02T00,,,,,,16.6,88,0.0,0,983.9,6.2,260,11.8,30.0
2018-03-02T01,,,,,,17.2,84,0.0,1,984.2,7.7,259,15.8,40.0
2018-03-02T02,,,,,,18.3,80,0.0,0,985.0,9.4,263,17.0,50.0
2018-03-02T03,,,,,,21.6,68,0.0,0,985.8,7.6,270,14.8,90.0
2018-03-02T04,,,,,,23.2,63,0.0,0,987.1,12.5,342,15.7,195.0
2018-03-02T05,,,,,,25.4,54,0.0,0,987.3,10.8,345,13.6,415.0
2018-03-02T06,,,,,,27.8,45,0.0,0,986.8,10.5,344,12.8,660.0
2018-03-02T07,,,,,,29.3,40,0.0,0,986.1,10.7,348,13.2,900.0
2018-03-02T08,,,,,,30.1,36,0.0,37,984.7,10.2,342,12.5,1120.0
2018-03-02T09,,,,,,30.6,31,0.0,25,983.5,11.9,325,14.9,1305.0
2018-03-02T10,,,,,,30.1,29,0.0,65,983.4,15.5,273,19.5,1185.0
2018-03-02T11,,,,,,28.6,34,0.0,62,982.6,11.1,241,16.7,1010.0
2018-03-02T12,,,,,,26.5,42,0.0,44,982.9,7.4,284,17.2,360.0
2018-03-02T13,,,,,,24.1,43,0.0,25,983.1,8.7,322,20.9,130.0
2018-03-02T14,,,,,,23.4,51,0.0,12,983.3,11.0,337,25.6,80.0
2018-03-02T15,,,,,,22.5,60,0.0,2,983.8,11.9,358,26.3,75.0
2018-03-02T16,,,,,,21.2,64,0.0,1,983.9,10.2,352,25.7,80.0
2018-03-02T17,,,,,,20.3,66,0.0,0,984.1,9.2,349,24.2,85.0
2018-03-02T18,,,,,,19.5,68,0.0,0,984.0,8.4,335,22.5,90.0
2018-03-02T19,,,,,,18.2,72,0.0,0,983.5,7.6,329,19.6,85.0
2018-03-02T20,,,,,,17.3,75,0.0,0,983.1,8.7,312,17.2,65.0
2018-03-02T21,,,,,,16.9,76,0.0,0,982.7,7.2,276,12.3,55.0
2018-03-02T22,,,,,,16.8,75,0.0,0,982.6,7.2,273,13.4,15.0
2018-03-02T23,,,,,,16.5,75,0.0,2,982.2,7.2,276,16.1,20.0
2018-03-03T00,,,,,,16.1,91,0.0,29,982.5,5.8,277,11.6,30.0
2018-03-03T01,,,,,,16.8,87,0.0,2,983.0,6.5,267,12.6,40.0
2018-03-03T02,,,,,,18.1,80,0.0,81,983.6,10.4,272,17.7,55.0
2018-03-03T03,,,,,,21.3,68,0.0,82,984.5,9.4,272,16.6,90.0
2018-03-03T04,,,,,,24.3,58,0.0,92,985.1,6.6,279,8.8,160.0
2018-03-03T05,,,,,,26.6,51,0.0,51,984.8,5.6,255,7.2,340.0
2018-03-03T06,,,,,,29.0,40,0.0,9,984.6,6.6,248,8.2,765.0
2018-03-03T07,,,,,,30.4,32,0.0,93,983.7,5.2,254,6.4,1420.0
2018-03-03T08,,,,,,30.7,31,0.0,66,982.5,4.9,253,6.0,1640.0
2018-03-03T09,,,,,,30.9,30,0.0,88,981.2,4.4,261,5.1,2320.0
2018-03-03T10,,,,,,29.0,38,2.0,58,981.6,15.9,283,21.0,2525.0
2018-03-03T11,,,,,,28.4,35,0.0,45,980.9,8.4,10,10.6,2525.0
2018-03-03T12,,,,,,26.4,63,0.0,87,980.3,6.9,152,8.7,50.0
2018-03-03T13,,,,,,23.8,55,0.0,61,980.2,5.8,30,5.5,115.0
2018-03-03T14,,,,,,21.6,64,0.0,1,980.8,9.0,61,17.0,130.0
2018-03-03T15,,,,,,20.1,74,0.0,2,981.3,8.7,42,11.6,120.0
2018-03-03T16,,,,,,19.9,75,0.0,2,981.5,8.0,10,18.0,100.0
2018-03-03T17,,,,,,19.0,79,0.0,5,981.5,7.4,14,19.1,80.0
2018-03-03T18,,,,,,18.9,82,0.0,17,981.9,9.2,329,20.0,80.0
2018-03-03T19,,,,,,19.2,83,0.0,18,982.5,14.5,333,28.5,100.0
2018-03-03T20,,,,,,18.7,78,0.0,1,982.2,14.1,341,28.4,115.0
2018-03-03T21,,,,,,18.5,70,0.0,0,982.0,15.5,347,31.2,110.0
2018-03-03T22,,,,,,18.4,64,0.0,3,981.9,16.2,360,32.1,90.0
2018-03-03T23,,,,,,18.6,57,0.0,38,981.8,16.3,6,32.7,75.0
2018-03-04T00,,,,,,16.7,84,0.0,16,981.6,7.1,336,11.9,70.0
2018-03-04T01,,,,,,16.7,82,0.0,0,982.6,6.0,335,15.2,60.0
2018-03-04T02,,,,,,17.7,78,0.0,4,983.3,8.1,328,14.6,50.0
2018-03-04T03,,,,,,20.1,66,0.0,21,984.2,7.2,323,10.2,105.0
2018-03-04T04,,,,,,22.7,57,0.0,46,985.2,8.1,315,10.2,220.0
2018-03-04T05,,,,,,25.2,49,0.0,21,985.8,6.8,295,8.4,365.0
2018-03-04T06,,,,,,27.2,38,0.0,3,985.4,4.9,306,6.0,675.0
2018-03-04T07,,,,,,28.5,34,0.0,8,984.6,8.1,302,9.9,1425.0
2018-03-04T08,,,,,,26.6,41,1.1,58,984.0,14.3,298,17.4,1755.0
2018-03-04T09,,,,,,27.4,37,0.0,85,983.6,15.0,280,18.7,1945.0
2018-03-04T10,,,,,,25.5,47,0.0,96,983.7,18.0,296,23.7,910.0
2018-03-04T11,,,,,,25.3,47,0.0,78,983.9,14.2,294,19.2,1225.0
2018-03-04T12,,,,,,24.8,43,0.0,53,983.6,8.7,287,16.9,485.0
2018-03-04T13,,,,,,22.0,53,0.0,8,983.7,7.0,305,16.1,135.0
2018-03-04T14,,,,,,20.7,60,0.0,14,984.2,7.5,305,18.2,65.0
2018-03-04T15,,,,,,19.9,64,0.0,8,984.6,7.4,309,19.9,50.0
2018-03-04T16,,,,,,19.2,68,0.0,7,985.3,7.9,309,20.4,35.0
2018-03-04T17,,,,,,18.4,72,0.0,6,985.9,7.7,311,19.6,20.0
2018-03-04T18,,,,,,17.6,77,0.0,2,985.8,7.6,329,20.3,15.0
2018-03-04T19,,,,,,17.0,79,0.0,0,985.8,7.7,332,20.4,20.0
2018-03-04T20,,,,,,16.5,78,0.0,0,985.6,7.4,331,17.7,35.0
2018-03-04T21,,,,,,15.5,83,0.0,0,985.1,5.6,315,11.2,30.0
2018-03-04T22,,,,,,15.1,85,0.0,0,985.0,6.1,310,11.5,25.0
2018-03-04T23,,,,,,14.7,87,0.0,0,984.9,6.9,313,14.8,15.0
2018-03-05T00,,,,,,14.7,92,0.0,0,986.1,5.5,281,11.2,15.0
2018-03-05T01,,,,,,14.9,90,0.0,1,986.6,6.6,299,14.0,25.0
2018-03-05T02,,,,,,15.8,85,0.0,0,987.5,10.0,308,16.8,35.0
2018-03-05T03,,,,,,18.4,73,0.0,0,988.5,7.7,323,11.9,90.0
2018-03-05T04,,,,,,21.1,63,0.0,0,989.5,7.9,336,10.0,215.0
2018-03-05T05,,,,,,23.5,52,0.0,0,989.8,9.3,332,11.4,510.0
2018-03-05T06,,,,,,25.3,41,0.0,0,989.6,10.8,323,13.3,1415.0
2018-03-05T07,,,,,,26.3,34,0.0,0,989.1,11.7,315,14.8,1755.0
2018-03-05T08,,,,,,27.0,30,0.0,0,988.2,13.0,312,16.1,1925.0
2018-03-05T09,,,,,,27.3,28,0.0,0,987.5,16.1,309,20.3,2095.0
2018-03-05T10,,,,,,26.9,28,0.0,0,986.5,17.6,311,22.7,2135.0
2018-03-05T11,,,,,,26.2,30,0.0,0,986.2,17.9,326,24.0,2030.0
2018-03-05T12,,,,,,25.0,37,0.0,0,986.5,12.6,336,21.6,1140.0
2018-03-05T13,,,,,,22.5,43,0.0,3,986.9,9.8,343,23.0,180.0
2018-03-05T14,,,,,,21.2,48,0.0,2,987.4,9.3,344,22.6,110.0
2018-03-05T15,,,,,,19.8,52,0.0,1,988.2,9.5,323,23.3,85.0
2018-03-05T16,,,,,,18.7,55,0.0,0,988.7,8.7,312,22.3,65.0
2018-03-05T17,,,,,,18.1,54,0.0,0,988.9,10.0,311,25.0,60.0
2018-03-05T18,,,,,,17.7,54,0.0,0,988.9,10.7,315,25.9,65.0
2018-03-05T19,,,,,,17.0,58,0.0,0,988.5,10.0,319,25.0,85.0
2018-03-05T20,,,,,,15.8,62,0.0,0,988.2,7.9,321,21.6,95.0
2018-03-05T21,,,,,,15.0,67,0.0,0,987.6,7.4,313,20.3,90.0
2018-03-05T22,,,,,,14.5,69,0.0,0,987.3,7.1,300,18.7,95.0
2018-03-05T23,,,,,,14.4,69,0.0,0,987.2,8.6,285,19.2,90.0
2018-03-06T00,,,,,,14.6,77,0.0,0,987.4,10.3,282,21.7,95.0
2018-03-06T01,,,,,,14.9,76,0.0,0,988.0,10.7,284,22.9,105.0
2018-03-06T02,,,,,,15.8,73,0.0,0,988.9,13.8,285,23.7,135.0
2018-03-06T03,,,,,,18.5,63,0.0,0,989.9,13.9,291,20.0,245.0
2018-03-06T04,,,,,,21.2,53,0.0,0,990.5,15.8,297,20.8,490.0
2018-03-06T05,,,,,,23.5,45,0.0,59,990.6,17.8,302,22.7,975.0
2018-03-06T06,,,,,,25.4,37,0.0,73,990.3,19.2,308,24.9,1310.0
2018-03-06T07,,,,,,26.5,33,0.0,0,989.6,19.7,308,25.4,1470.0
2018-03-06T08,,,,,,27.2,30,0.0,84,988.3,20.2,310,26.0,1570.0
2018-03-06T09,,,,,,27.5,29,0.0,93,987.2,20.4,314,26.2,1605.0
2018-03-06T10,,,,,,27.4,29,0.0,94,986.8,19.9,314,26.0,1570.0
2018-03-06T11,,,,,,26.9,30,0.0,92,986.5,18.3,313,24.7,1510.0
2018-03-06T12,,,,,,25.2,38,0.0,89,987.1,11.2,315,20.6,1085.0
2018-03-06T13,,,,,,21.9,47,0.0,98,987.2,7.9,317,19.5,170.0
2018-03-06T14,,,,,,20.4,55,0.0,93,987.3,7.6,315,19.7,95.0
2018-03-06T15,,,,,,19.5,60,0.0,86,987.6,7.7,298,19.6,75.0
2018-03-06T16,,,,,,18.8,62,0.0,46,988.0,9.0,286,21.8,65.0
2018-03-06T17,,,,,,18.2,63,0.0,0,988.0,9.5,295,23.8,60.0
2018-03-06T18,,,,,,17.5,65,0.0,36,988.1,9.7,301,23.5,60.0
2018-03-06T19,,,,,,16.6,68,0.0,12,987.5,9.2,301,22.7,70.0
2018-03-06T20,,,,,,16.0,70,0.0,11,987.2,8.5,298,22.2,80.0
2018-03-06T21,,,,,,15.5,71,0.0,0,986.8,8.9,297,22.7,95.0
2018-03-06T22,,,,,,15.0,73,0.0,0,986.3,8.9,297,22.2,85.0
2018-03-06T23,,,,,,14.6,74,0.0,0,986.0,9.4,293,23.0,75.0
2018-03-07T00,,,,,,14.4,80,0.0,0,986.5,9.3,286,21.9,75.0
2018-03-07T01,,,,,,14.6,78,0.0,0,986.7,9.9,280,22.7,80.0
2018-03-07T02,,,,,,15.8,74,0.0,0,987.4,12.8,280,23.6,105.0
2018-03-07T03,,,,,,19.0,62,0.0,0,988.1,12.8,281,21.1,190.0
2018-03-07T04,,,,,,22.2,51,0.0,0,989.0,14.2,291,18.7,415.0
2018-03-07T05,,,,,,24.7,42,0.0,0,989.0,16.1,299,20.8,860.0
2018-03-07T06,,,,,,26.4,35,0.0,0,989.0,18.6,306,23.5,1025.0
2018-03-07T07,,,,,,27.5,30,0.0,0,988.2,18.2,309,23.1,1160.0
2018-03-07T08,,,,,,28.2,28,0.0,0,987.1,17.3,312,22.2,1270.0
2018-03-07T09,,,,,,28.4,27,0.0,0,986.4,16.8,315,21.4,1350.0
2018-03-07T10,,,,,,28.3,27,0.0,0,985.9,15.9,321,20.2,1365.0
2018-03-07T11,,,,,,27.6,29,0.0,0,985.5,14.3,326,18.9,1310.0
2018-03-07T12,,,,,,25.5,38,0.0,0,985.8,8.2,337,17.4,425.0
2018-03-07T13,,,,,,21.2,50,0.0,0,986.0,9.9,341,17.5,80.0
2018-03-07T14,,,,,,19.6,57,0.0,0,986.5,10.6,342,16.7,45.0
2018-03-07T15,,,,,,18.7,61,0.0,0,987.0,11.6,344,16.0,35.0
2018-03-07T16,,,,,,20.4,53,0.0,1,987.8,8.1,328,12.6,20.0
2018-03-07T17,,,,,,20.9,50,0.0,1,988.0,5.4,278,9.4,15.0
2018-03-07T18,,,,,,19.1,56,0.0,3,987.9,5.4,266,7.6,10.0
2018-03-07T19,,,,,,18.8,56,0.0,5,987.8,5.4,278,7.1,10.0
2018-03-07T20,,,,,,16.4,68,0.0,3,987.3,8.4,329,9.5,10.0
2018-03-07T21,,,,,,14.4,81,0.0,0,986.6,10.1,356,10.8,10.0
2018-03-07T22,,,,,,14.2,83,0.0,0,986.5,8.7,353,11.6,10.0
2018-03-07T23,,,,,,14.7,80,0.0,0,986.8,6.1,310,10.5,10.0
2018-03-08T00,,,,,,15.1,81,0.0,0,987.3,5.1,356,9.4,15.0
2018-03-08T01,,,,,,15.0,82,0.0,0,987.9,2.5,315,6.6,20.0
2018-03-08T02,,,,,,15.1,83,0.0,0,988.6,1.3,326,5.6,20.0
2018-03-08T03,,,,,,18.6,68,0.0,0,989.8,1.0,135,3.6,55.0
2018-03-08T04,,,,,,22.6,52,0.0,0,990.5,1.8,169,2.3,150.0
2018-03-08T05,,,,,,25.5,41,0.0,0,990.7,3.2,180,4.0,385.0
2018-03-08T06,,,,,,27.1,37,0.0,0,990.6,3.7,191,4.2,780.0
2018-03-08T07,,,,,,28.1,35,0.0,0,989.7,1.6,243,2.3,1145.0
2018-03-08T08,,,,,,28.8,34,0.0,0,988.6,1.9,292,2.6,1335.0
2018-03-08T09,,,,,,29.3,32,0.0,16,987.8,2.5,352,3.1,1450.0
2018-03-08T10,,,,,,29.3,31,0.0,16,987.0,4.4,9,5.1,1495.0
2018-03-08T11,,,,,,28.9,33,0.0,29,986.6,6.3,24,7.8,1450.0
2018-03-08T12,,,,,,26.7,56,0.0,36,986.4,6.8,18,9.2,70.0
2018-03-08T13,,,,,,24.4,50,0.0,14,986.8,8.0,18,17.9,30.0
2018-03-08T14,,,,,,22.2,57,0.0,10,987.0,7.6,31,19.5,35.0
2018-03-08T15,,,,,,21.1,60,0.0,1,987.9,8.3,34,19.0,40.0
2018-03-08T16,,,,,,19.9,66,0.0,0,988.4,8.2,41,19.7,40.0
2018-03-08T17,,,,,,19.4,68,0.0,0,988.7,8.9,47,14.7,40.0
2018-03-08T18,,,,,,21.2,59,0.0,0,988.9,4.0,270,10.4,35.0
2018-03-08T19,,,,,,21.4,57,0.0,0,988.5,1.8,180,7.6,30.0
2018-03-08T20,,,,,,19.7,63,0.0,0,988.2,5.9,101,9.8,20.0
2018-03-08T21,,,,,,18.5,68,0.0,0,987.7,4.8,153,7.0,15.0
2018-03-08T22,,,,,,19.2,64,0.0,0,987.7,1.1,252,3.8,15.0
2018-03-08T23,,,,,,16.0,80,0.0,0,987.4,5.2,344,6.3,15.0
2018-03-09T00,,,,,,15.4,89,0.0,0,987.5,5.1,352,2.7,15.0
2018-03-09T01,,,,,,15.7,89,0.0,0,988.1,6.2,339,6.2,20.0
2018-03-09T02,,,,,,18.0,78,0.0,0,988.9,8.9,313,11.9,35.0
2018-03-09T03,,,,,,21.1,65,0.0,0,990.2,10.2,293,15.6,90.0
2018-03-09T04,,,,,,24.3,52,0.0,0,990.8,9.5,307,12.3,205.0
2018-03-09T05,,,,,,27.1,40,0.0,0,990.8,10.7,315,13.2,600.0
2018-03-09T06,,,,,,28.7,36,0.0,0,990.7,12.2,313,15.0,1065.0
2018-03-09T07,,,,,,29.8,33,0.0,0,989.7,12.1,307,14.7,1435.0
2018-03-09T08,,,,,,30.6,28,0.0,2,988.6,12.1,300,15.3,1905.0
2018-03-09T09,,,,,,30.9,25,0.0,17,987.5,12.6,297,15.8,2190.0
2018-03-09T10,,,,,,29.5,27,1.1,68,987.3,13.2,292,17.4,1930.0
2018-03-09T11,,,,,,29.4,28,0.0,58,987.1,10.1,287,13.6,2125.0
2018-03-09T12,,,,,,25.6,45,0.0,77,986.3,7.4,313,12.4,170.0
2018-03-09T13,,,,,,23.2,36,0.0,34,986.6,9.2,339,13.1,125.0
