hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2020-03-16T22,99.16,252.63,7.18,1.86,1.23,1,1,1,1,1
2020-03-17T04,75.34,144.6,6.42,52.53,5.775,1,1,1,1,1
2020-03-17T06,52.55,126.2,5.96,63.51,5.06,1,1,1,1,1
2020-03-17T07,51.567,89.295,4.92,64.005,4.48,1,1,1,1,1
2020-03-17T08,48.847,79.313,4.57,62.717,3.343,1,1,1,1,1
2020-03-17T09,44.205,104.605,5.535,63.375,3.25,1,1,1,1,1
2020-03-17T10,43.238,79.308,6.022,57.05,3.122,1,1,1,1,1
2020-03-17T11,44.345,75.91,7.44,24.07,4.04,1,1,1,1,1
2020-03-17T12,44.558,113.49,6.375,29.175,4.518,1,1,1,1,1
2020-03-17T13,50.743,146.587,8.763,6.427,4.807,1,1,1,1,1
2020-03-17T14,61.193,234.553,9.097,1.52,59.967,1,1,1,1,1
2020-03-17T15,68.57,261.77,9.04,0.93,4.95,1,1,1,1,1
2020-03-17T16,81.077,333.84,8.237,0.983,5.333,1,1,1,1,1
2020-03-17T17,81.94,367.977,8.62,0.547,5.277,1,1,1,1,1
2020-03-17T18,97.44,298.355,9.2,0.415,3.405,2,2,2,2,2
2020-03-17T19,117.747,307.087,8.32,0.973,240.393,1,1,1,1,1
2020-03-17T20,123.785,318.88,8.205,0.645,154.315,1,1,1,1,1
2020-03-17T21,122.987,248.875,7.463,0.458,5.525,1,1,1,1,1
2020-03-17T22,113.415,233.7,8.135,0.17,5.915,1,1,1,1,1
2020-03-17T23,111.825,223.33,8.195,0.165,5.782,1,1,1,1,1
2020-03-18T00,114.383,247.697,7.54,0.697,217.737,1,1,1,1,1
2020-03-18T01,116.252,238.977,6.938,2.07,33.065,1,1,1,1,1
2020-03-18T02,113.723,219.567,7.017,11.95,4.657,1,1,1,1,1
2020-03-18T03,104.503,128.94,8.507,28.36,5.947,1,1,1,1,1
2020-03-18T04,90.983,140.482,8.328,38.84,5.585,1,1,1,1,1
2020-03-18T05,74.132,109.45,7.393,53.633,5.803,1,1,1,1,1
2020-03-18T06,72.388,101.703,7.7,63.085,4.645,1,1,1,1,1
2020-03-18T07,72.765,107.955,4.31,64.175,5.245,1,1,1,1,1
2020-03-18T08,66.127,114.057,5.297,52.07,4.067,1,1,1,1,1
2020-03-18T09,61.57,116.96,7.08,47.72,4.173,1,1,1,1,1
2020-03-18T10,55.153,101.79,6.183,43.4,3.587,1,1,1,1,1
2020-03-18T11,50.72,100.09,7.565,35.61,4.74,1,1,1,1,1
2020-03-18T12,50.115,116.22,7.328,26.94,5.19,1,1,1,1,1
2020-03-18T13,54.03,123.34,9.075,5.08,5.715,1,1,1,1,1
2020-03-18T14,60.095,164.27,9.69,1.665,4.992,1,1,1,1,1
2020-03-18T15,75.63,214.61,9.94,1.82,6.52,1,1,1,1,1
2020-03-18T16,91.207,253.653,8.668,1.49,6.907,1,1,1,1,1
2020-03-18T17,107.57,284.735,8.73,0.815,6.93,1,1,1,1,1
2020-03-18T18,119.73,297.365,8.96,1.45,4.62,2,2,2,2,2
2020-03-18T19,117.68,300.443,8.9,1.353,6.98,1,1,1,1,1
2020-03-18T20,114.817,287.26,7.777,1.26,7.212,1,1,1,1,1
2020-03-18T21,113.73,281.36,7.17,0.58,7.25,1,1,1,1,1
2020-03-18T22,108.547,249.25,7.493,0.47,6.877,1,1,1,1,1
2020-03-18T23,99.572,233.4,7.425,0.522,6.845,1,1,1,1,1
2020-03-19T00,92.977,223.472,7.13,0.893,6.938,1,1,1,1,1
2020-03-19T01,103.94,243.747,6.77,1.503,7.037,1,1,1,1,1
2020-03-19T02,111.45,234.27,7.677,10.64,5.457,1,1,1,1,1
2020-03-19T03,105.725,192.327,8.31,29.807,6.885,1,1,1,1,1
2020-03-19T04,94.933,167.865,7.558,41.57,5.88,1,1,1,1,1
2020-03-19T05,85.955,133.347,7.085,53.575,5.36,1,1,1,1,1
2020-03-19T06,83.858,145.575,5.485,60.023,4.81,1,1,1,1,1
2020-03-19T07,86.677,119.387,5.42,76.717,5.607,1,1,1,1,1
2020-03-19T08,78.717,116.43,6.12,81.1,5.11,1,1,1,1,1
2020-03-19T09,68.145,106.44,6.705,68.825,2.37,1,1,1,1,1
2020-03-19T10,65.267,99.78,4.533,53.89,3.483,1,1,1,1,1
2020-03-19T11,62.947,101.867,4.433,50.157,3.537,1,1,1,1,1
2020-03-19T12,67.812,115.168,7.628,32.168,3.575,1,1,1,1,1
2020-03-19T13,76.435,153.9,7.55,19.373,4.213,1,1,1,1,1
2020-03-19T14,82.465,220.24,5.395,9.03,4.28,1,1,1,1,1
2020-03-19T15,85.537,270.36,4.873,4.497,4.38,1,1,1,1,1
2020-03-19T16,83.017,335.083,5.08,3.04,4.593,1,1,1,1,1
2020-03-19T17,86.103,320.16,5.97,4.753,4.813,1,1,1,1,1
2020-03-19T18,99.893,265.515,5.091,7.405,3.359,2,2,2,2,2
2020-03-19T19,109.55,258.597,3.473,2.633,4.772,1,1,1,1,1
2020-03-19T20,114.528,285.498,3.845,3.645,4.63,1,1,1,1,1
2020-03-19T21,113.882,289.89,4.798,11.043,4.69,1,1,1,1,1
2020-03-19T22,103.275,38.19,5.283,7.428,4.178,1,1,1,1,1
2020-03-19T23,95.47,81.195,3.655,3.675,4.92,1,1,1,1,1
2020-03-20T00,104.42,426.95,3.0,0.53,4.783,1,1,1,1,1
2020-03-20T01,126.302,664.405,3.22,0.853,4.657,1,1,1,1,1
2020-03-20T02,140.387,154.47,4.995,8.637,3.885,1,1,1,1,1
2020-03-20T03,127.81,8.025,6.098,32.778,5.285,1,1,1,1,1
2020-03-20T04,104.983,0.215,7.065,46.108,4.75,1,1,1,1,1
2020-03-20T05,92.045,120.772,8.443,65.685,4.923,1,1,1,1,1
2020-03-20T06,84.817,155.903,6.497,66.2,4.18,1,1,1,1,1
2020-03-20T07,93.32,72.23,6.34,74.72,5.27,1,1,1,1,1
2020-03-20T11,83.8,134.71,3.68,55.865,5.545,1,1,1,1,1
2020-03-20T13,101.465,325.39,5.29,9.34,6.38,1,1,1,1,1
2020-03-20T14,102.58,383.48,5.4,11.29,1.28,1,1,1,1,1
2020-03-20T15,114.27,433.96,6.29,1.16,6.59,1,1,1,1,1
2020-03-20T16,133.99,464.99,7.57,9.53,6.95,1,1,1,1,1
2020-03-20T17,135.99,429.61,7.17,25.42,6.96,1,1,1,1,1
2020-03-21T20,163.46,345.46,6.39,8.13,7.18,1,1,1,1,1
2020-03-22T01,123.78,243.12,6.04,5.0,6.84,1,1,1,1,1
2020-03-22T03,98.4,0.0,4.46,37.86,6.61,1,1,1,1,1
2020-03-22T11,51.75,53.85,4.04,47.25,6.17,1,1,1,1,1
2020-03-22T12,44.045,84.04,4.325,40.745,6.28,1,1,1,1,1
2020-03-22T14,59.26,81.99,4.62,28.96,6.42,1,1,1,1,1
2020-03-22T16,59.82,123.13,5.72,24.44,6.89,1,1,1,1,1
2020-03-23T05,50.26,73.08,3.73,54.02,6.74,1,1,1,1,1
2020-03-23T15,79.815,229.21,4.09,12.825,6.9,1,1,1,1,1
2020-03-23T16,80.61,195.94,4.09,11.91,6.93,1,1,1,1,1
2020-03-23T18,94.53,176.04,4.09,3.55,6.82,1,1,1,1,1
2020-03-23T19,94.53,178.12,4.09,5.45,6.87,1,1,1,1,1
2020-03-23T23,105.56,175.74,4.09,5.03,6.75,1,1,1,1,1
2020-03-24T03,110.87,184.2,4.09,28.84,6.78,1,1,1,1,1
2020-03-24T04,110.87,176.89,4.09,36.29,6.83,1,1,1,1,1
2020-03-24T06,93.345,148.19,4.09,44.195,4.37,1,1,1,1,1
2020-03-24T07,96.5,114.79,4.09,49.13,6.55,1,1,1,1,1
2020-03-24T08,89.06,98.25,4.09,47.395,3.76,1,1,1,1,1
2020-03-24T10,72.12,119.29,4.09,26.62,6.045,1,1,1,1,1
2020-03-24T11,71.0,132.12,4.09,24.38,5.94,1,1,1,1,1
2020-03-24T12,46.49,114.38,4.09,21.69,6.01,1,1,1,1,1
2020-03-24T13,35.15,95.25,4.09,18.62,6.54,1,1,1,1,1
2020-03-24T17,35.21,84.81,4.09,1.59,3.325,1,1,1,1,1
