hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-21T07,26.0,152.667,18.9,54.733,10.233,1,1,1,1,1
2018-08-21T10,22.0,136.0,17.8,71.4,17.6,1,1,1,1,1
2018-08-21T12,30.0,173.0,33.2,27.3,11.2,1,1,1,1,1
2018-08-21T13,35.333,183.333,46.067,19.533,10.5,1,1,1,1,1
2018-08-21T16,34.0,193.0,56.35,4.75,0.3,1,1,1,1,1
2018-08-21T17,28.5,150.0,42.4,4.65,2.75,1,1,1,1,1
2018-08-21T19,20.0,89.0,30.6,,22.3,1,1,1,0,1
2018-08-22T04,17.0,138.0,19.3,31.6,22.2,1,1,1,1,1
2018-08-22T05,17.0,138.0,15.4,39.1,23.2,1,1,1,1,1
2018-08-22T06,33.0,146.0,14.3,45.8,,1,1,1,1,0
2018-08-22T08,30.0,117.0,22.4,27.1,8.7,1,1,1,1,1
2018-08-22T09,9.0,107.0,13.3,40.8,10.2,1,1,1,1,1
2018-08-22T10,9.0,107.0,18.4,33.6,28.2,1,1,1,1,1
2018-08-22T11,16.0,61.5,26.2,25.75,14.5,1,1,1,1,1
2018-08-22T12,27.0,79.0,39.0,12.1,2.6,1,1,1,1,1
2018-08-22T13,36.0,74.0,51.4,5.4,2.3,1,1,1,1,1
2018-08-22T15,55.0,188.0,40.8,6.9,,1,1,1,1,0
2018-08-22T19,20.0,74.0,22.0,,29.1,1,1,1,0,1
2018-08-22T20,20.0,56.5,15.1,13.2,21.1,1,1,1,1,1
2018-08-22T21,20.0,45.0,17.3,12.4,21.6,1,1,1,1,1
2018-08-22T22,14.0,35.0,26.3,11.6,13.6,1,1,1,1,1
2018-08-22T23,34.0,63.0,23.8,7.7,17.6,1,1,1,1,1
2018-08-23T05,9.0,20.0,9.5,9.8,9.4,1,1,1,1,1
2018-08-23T06,9.0,20.0,13.7,15.5,12.0,1,1,1,1,1
2018-08-23T07,17.0,57.0,20.1,15.0,13.8,1,1,1,1,1
2018-08-23T08,18.0,120.5,17.8,17.45,14.3,1,1,1,1,1
2018-08-23T09,16.0,122.0,12.55,21.3,10.8,1,1,1,1,1
2018-08-23T10,14.333,129.333,14.167,19.167,14.3,1,1,1,1,1
2018-08-23T11,8.5,130.75,21.375,13.85,17.967,1,1,1,1,1
2018-08-23T12,11.0,67.0,35.6,4.6,13.1,1,1,1,1,1
2018-08-23T13,11.0,67.0,30.233,4.533,17.233,1,1,1,1,1
2018-08-23T14,23.333,206.667,31.6,6.1,10.767,1,1,1,1,1
2018-08-23T15,27.333,227.667,28.6,5.3,13.2,1,1,1,1,1
2018-08-23T16,22.0,179.0,27.5,5.4,14.2,1,1,1,1,1
2018-08-23T17,16.0,106.0,17.1,7.1,8.9,1,1,1,1,1
2018-08-23T18,11.333,96.333,14.2,4.967,9.667,1,1,1,1,1
2018-08-23T19,7.5,87.0,19.7,14.7,14.45,1,1,1,1,1
2018-08-23T20,8.5,46.5,15.2,7.2,10.6,1,1,1,1,1
2018-08-24T02,9.0,161.0,17.5,5.2,8.0,1,1,1,1,1
2018-08-24T03,10.0,181.667,17.567,7.3,10.533,1,1,1,1,1
2018-08-24T04,13.0,178.0,20.5,11.65,9.55,1,1,1,1,1
2018-08-24T05,13.5,128.5,12.9,17.1,9.7,1,1,1,1,1
2018-08-24T06,16.5,137.5,18.45,22.6,6.05,1,1,1,1,1
2018-08-24T07,19.0,151.667,18.0,22.033,9.033,1,1,1,1,1
2018-08-24T08,15.5,158.0,13.25,25.05,6.05,1,1,1,1,1
2018-08-24T09,12.75,154.5,18.95,26.975,5.867,1,1,1,1,1
2018-08-24T10,8.333,130.333,22.733,21.667,8.233,1,1,1,1,1
2018-08-24T11,7.333,130.0,21.433,21.533,11.7,1,1,1,1,1
2018-08-24T12,12.5,176.0,32.55,10.45,5.2,1,1,1,1,1
2018-08-24T13,21.333,255.667,40.1,5.1,4.233,1,1,1,1,1
2018-08-24T14,34.667,322.667,39.233,8.133,2.033,1,1,1,1,1
2018-08-24T15,43.333,361.667,36.1,5.867,4.967,1,1,1,1,1
2018-08-24T16,38.0,358.667,25.733,5.833,2.567,1,1,1,1,1
2018-08-24T17,25.333,227.667,17.3,8.933,2.6,1,1,1,1,1
2018-08-24T18,12.0,95.75,11.975,9.825,9.575,2,2,2,2,2
2018-08-24T19,2.0,73.667,9.033,15.8,13.033,1,1,1,1,1
2018-08-24T20,6.0,73.0,,12.3,,1,1,0,1,0
2018-08-24T21,5.0,57.0,7.733,13.933,11.7,1,1,1,1,1
2018-08-24T22,9.0,54.0,9.7,13.75,10.65,1,1,1,1,1
2018-08-24T23,12.0,69.0,10.6,12.6,,1,1,1,1,0
2018-08-25T00,11.0,100.0,13.1,9.3,5.85,1,1,1,1,1
