hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2026-01-09T01,207.0,287.0,87.475,2.225,11.875,1,1,1,1,1
2026-01-09T02,266.0,354.0,99.475,1.567,12.1,1,1,1,1,1
2026-01-09T03,226.0,302.0,119.025,0.8,12.475,1,1,1,1,1
2026-01-09T04,260.0,331.0,171.65,7.225,14.95,1,1,1,1,1
2026-01-09T05,298.0,377.0,193.65,29.2,18.625,1,1,1,1,1
2026-01-09T06,301.0,376.0,189.333,57.767,38.9,1,1,1,1,1
2026-01-09T07,227.0,282.0,168.8,88.325,38.975,1,1,1,1,1
2026-01-09T08,200.0,259.0,176.025,89.925,36.8,1,1,1,1,1
2026-01-09T09,212.0,301.0,192.15,91.5,36.075,1,1,1,1,1
2026-01-09T10,193.0,279.0,203.725,89.925,25.275,1,1,1,1,1
2026-01-09T11,342.0,533.0,230.925,77.225,24.25,1,1,1,1,1
2026-01-09T12,368.0,519.0,284.9,4.975,20.425,1,1,1,1,1
2026-01-09T13,276.0,364.0,241.925,1.825,17.3,1,1,1,1,1
2026-01-09T14,252.0,339.0,219.15,1.15,16.45,1,1,1,1,1
2026-01-09T15,302.0,412.0,190.525,0.2,16.25,1,1,1,1,1
2026-01-09T16,331.0,456.0,171.233,1.767,17.1,1,1,1,1,1
2026-01-09T17,251.0,337.0,151.25,3.1,16.275,1,1,1,1,1
2026-01-09T18,229.0,333.0,130.2,1.7,17.4,1,1,1,1,1
2026-01-09T19,228.0,329.0,131.625,2.075,15.85,1,1,1,1,1
2026-01-09T20,224.0,331.0,121.925,3.225,12.0,1,1,1,1,1
2026-01-09T21,235.0,331.0,124.075,9.4,5.325,1,1,1,1,1
2026-01-09T22,229.0,318.0,107.625,3.125,6.175,1,1,1,1,1
2026-01-09T23,194.0,276.0,107.85,2.8,4.15,1,1,1,1,1
2026-01-10T00,202.0,274.0,106.375,2.275,3.15,1,1,1,1,1
2026-01-10T01,194.0,273.0,87.4,2.1,5.075,1,1,1,1,1
2026-01-10T02,219.0,310.0,114.375,3.8,6.025,1,1,1,1,1
