hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-14T13,52.0,174.0,40.233,8.367,12.467,1,1,1,1,1
2018-08-14T15,40.333,106.0,36.633,7.233,12.933,1,1,1,1,1
2018-08-14T16,48.333,131.0,29.267,6.633,13.1,1,1,1,1,1
2018-08-14T23,18.0,24.0,16.4,3.5,9.2,1,1,1,1,1
2018-08-15T00,32.667,95.0,16.367,3.9,10.233,1,1,1,1,1
2018-08-15T01,20.0,73.0,30.55,3.2,11.55,1,1,1,1,1
2018-08-15T03,45.0,135.0,13.7,6.1,10.0,1,1,1,1,1
2018-08-15T04,67.0,212.0,17.5,8.4,11.5,1,1,1,1,1
2018-08-15T05,53.5,149.5,16.25,12.55,10.7,1,1,1,1,1
2018-08-15T06,63.0,148.0,16.9,13.7,11.5,1,1,1,1,1
2018-08-15T07,50.0,157.0,16.55,15.1,12.15,1,1,1,1,1
2018-08-15T08,57.0,167.0,22.75,16.5,12.45,1,1,1,1,1
2018-08-15T09,67.75,184.75,28.2,21.925,12.025,1,1,1,1,1
2018-08-15T10,56.333,123.667,41.433,11.433,12.4,1,1,1,1,1
2018-08-15T11,35.0,75.0,38.75,9.2,12.45,1,1,1,1,1
2018-08-15T12,34.0,109.0,35.05,12.95,11.5,1,1,1,1,1
2018-08-15T13,38.25,126.25,47.425,8.0,11.0,1,1,1,1,1
2018-08-15T14,42.333,122.333,42.367,6.8,10.833,1,1,1,1,1
2018-08-15T15,36.0,96.5,48.775,5.95,11.075,1,1,1,1,1
2018-08-15T16,33.0,101.0,42.95,6.95,9.4,1,1,1,1,1
2018-08-15T17,34.25,102.0,41.625,6.475,10.4,1,1,1,1,1
2018-08-15T18,31.333,93.667,37.967,5.8,10.733,1,1,1,1,1
2018-08-15T19,38.667,95.333,26.833,9.8,11.7,1,1,1,1,1
2018-08-15T20,56.0,132.0,22.2,5.3,,1,1,1,1,0
2018-08-15T21,61.0,147.667,28.833,1.2,12.8,1,1,1,1,1
2018-08-15T22,39.75,106.25,20.35,2.75,12.3,1,1,1,1,1
2018-08-15T23,23.0,74.0,21.05,4.125,11.867,1,1,1,1,1
2018-08-16T00,22.0,78.75,21.5,8.075,11.2,1,1,1,1,1
