hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-15T09,52.0,117.0,1.8,68.033,7.8,1,1,1,1,1
2018-08-15T10,46.0,88.0,9.2,70.467,6.967,1,1,1,1,1
2018-08-15T11,46.0,94.0,12.8,70.05,6.8,1,1,1,1,1
2018-08-15T12,53.0,143.0,22.25,49.0,8.35,1,1,1,1,1
2018-08-15T13,50.0,119.0,15.3,43.633,5.767,1,1,1,1,1
2018-08-15T14,44.25,98.75,20.6,23.625,3.725,1,1,1,1,1
2018-08-15T15,42.0,110.0,18.8,17.333,4.567,1,1,1,1,1
2018-08-15T16,49.0,106.25,20.525,13.75,4.85,1,1,1,1,1
2018-08-15T17,50.333,107.0,21.9,10.1,4.1,1,1,1,1,1
2018-08-15T18,40.834,97.666,16.4,8.325,5.316,2,2,2,2,2
2018-08-15T19,40.0,81.0,13.6,7.2,3.85,1,1,1,1,1
2018-08-15T20,37.5,76.5,15.9,14.5,2.75,1,1,1,1,1
2018-08-15T21,38.25,86.0,15.925,16.6,3.85,1,1,1,1,1
2018-08-15T22,46.5,95.5,18.975,66.2,5.85,1,1,1,1,1
2018-08-15T23,48.75,101.75,13.825,31.6,8.667,1,1,1,1,1
2018-08-16T00,43.0,87.5,10.125,8.275,6.625,1,1,1,1,1
2018-08-16T01,43.333,79.333,5.1,10.7,7.233,1,1,1,1,1
2018-08-16T02,36.25,68.25,3.35,13.35,7.9,1,1,1,1,1
2018-08-16T03,30.5,55.25,4.125,24.625,9.1,1,1,1,1,1
2018-08-16T04,28.75,51.5,7.55,40.075,8.35,1,1,1,1,1
2018-08-16T05,28.0,56.0,2.933,56.867,6.4,1,1,1,1,1
2018-08-16T06,26.25,66.5,14.05,90.125,11.75,1,1,1,1,1
2018-08-16T07,34.0,77.0,1.95,76.35,10.55,1,1,1,1,1
2018-08-16T08,37.5,85.75,5.05,44.925,9.4,1,1,1,1,1
2018-08-16T09,36.0,112.0,4.9,42.3,8.2,1,1,1,1,1
2018-08-16T10,23.0,77.0,12.4,36.95,7.85,1,1,1,1,1
2018-08-16T11,25.5,73.5,22.2,28.2,6.2,1,1,1,1,1
2018-08-16T12,32.75,73.25,21.9,39.2,4.55,1,1,1,1,1
2018-08-16T13,38.5,85.5,32.3,18.0,2.7,1,1,1,1,1
2018-08-16T14,45.75,120.25,32.025,14.475,5.6,1,1,1,1,1
2018-08-16T15,75.0,199.0,22.3,10.8,4.8,1,1,1,1,1
2018-08-16T18,58.5,115.5,13.0,2.7,3.55,2,2,2,1,2
2018-08-16T19,42.75,83.0,17.567,2.5,4.067,1,1,1,1,1
2018-08-16T20,26.0,60.25,14.35,3.25,3.55,1,1,1,1,1
2018-08-16T21,24.667,54.333,13.767,2.9,2.033,1,1,1,1,1
2018-08-16T22,28.0,53.0,13.3,2.6,2.85,1,1,1,1,1
2018-08-16T23,38.667,76.667,14.567,3.5,4.3,1,1,1,1,1
2018-08-17T00,56.0,114.5,17.8,5.05,5.175,1,1,1,1,1
2018-08-17T01,52.667,115.333,22.5,6.1,7.8,1,1,1,1,1
2018-08-17T02,38.0,88.333,7.8,10.667,11.9,1,1,1,1,1
2018-08-17T03,20.333,63.667,12.433,22.167,10.167,1,1,1,1,1
2018-08-17T04,23.0,83.0,9.1,48.4,7.2,1,1,1,1,1
2018-08-17T05,23.0,83.0,9.6,58.3,7.6,1,1,1,1,1
2018-08-17T06,29.0,86.5,24.65,69.0,5.15,1,1,1,1,1
2018-08-17T07,29.0,90.0,62.15,47.1,5.45,1,1,1,1,1
2018-08-17T10,30.333,88.333,5.933,25.733,6.433,1,1,1,1,1
2018-08-17T11,23.0,81.0,2.95,29.05,5.2,1,1,1,1,1
2018-08-17T14,31.0,89.0,9.6,14.75,5.25,1,1,1,1,1
2018-08-17T15,40.0,86.0,14.8,9.9,6.6,1,1,1,1,1
2018-08-17T16,39.667,90.0,17.367,4.433,6.133,1,1,1,1,1
2018-08-17T17,41.5,100.75,25.725,2.4,5.033,1,1,1,1,1
2018-08-17T18,25.0,55.5,15.5,2.7,5.975,2,2,2,2,2
2018-08-17T19,25.0,57.0,9.133,0.9,5.433,1,1,1,1,1
2018-08-17T20,32.0,64.5,14.5,2.725,4.9,1,1,1,1,1
2018-08-17T21,34.5,80.5,11.375,3.3,4.175,1,1,1,1,1
2018-08-17T22,35.0,72.0,11.4,2.7,4.2,1,1,1,1,1
2018-08-17T23,37.0,76.0,11.7,2.367,4.6,1,1,1,1,1
2018-08-18T00,34.667,82.0,11.767,15.2,2.6,1,1,1,1,1
2018-08-18T01,47.75,105.5,15.1,52.35,3.175,1,1,1,1,1
2018-08-18T02,49.0,112.667,19.367,20.7,4.3,1,1,1,1,1
2018-08-18T03,38.25,97.5,9.625,15.575,10.025,1,1,1,1,1
2018-08-18T04,29.75,72.75,14.267,40.075,10.225,1,1,1,1,1
2018-08-18T05,29.25,76.0,14.15,55.025,7.8,1,1,1,1,1
2018-08-18T06,30.25,80.0,18.85,78.1,8.85,1,1,1,1,1
2018-08-18T07,31.0,83.5,21.925,74.775,8.225,1,1,1,1,1
2018-08-18T08,35.25,94.5,11.45,76.675,9.575,1,1,1,1,1
2018-08-18T09,52.5,131.0,13.65,37.25,10.15,1,1,1,1,1
2018-08-18T10,50.0,122.25,17.925,20.4,7.175,1,1,1,1,1
2018-08-18T11,29.0,72.0,12.433,20.867,6.05,1,1,1,1,1
2018-08-18T12,21.0,45.25,20.825,18.6,5.55,1,1,1,1,1
2018-08-18T13,30.75,82.5,24.5,15.7,3.175,1,1,1,1,1
2018-08-18T16,25.0,51.0,13.0,7.6,5.0,1,1,1,1,1
2018-08-18T19,27.0,69.0,15.2,,3.2,1,1,1,0,1
2018-08-18T21,38.0,81.0,21.7,4.3,3.8,1,1,1,1,1
2018-08-18T23,25.0,48.0,12.0,6.1,,1,1,1,1,0
