hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-02-02T02,138.0,197.0,21.1,23.76,13.4,1,1,1,1,1
2022-02-02T03,139.0,202.0,26.9,20.64,8.7,1,1,1,1,1
2022-02-02T04,146.0,227.0,28.5,36.06,10.8,1,1,1,1,1
2022-02-02T06,125.0,214.0,34.6,72.09,13.0,1,1,1,1,1
2022-02-02T07,108.0,197.0,30.7,93.2,17.8,1,1,1,1,1
2022-02-02T09,80.0,165.0,27.5,110.9,10.3,1,1,1,1,1
2022-02-02T11,138.0,274.0,26.1,102.1,15.2,1,1,1,1,1
2022-02-02T14,195.0,342.0,32.3,43.51,11.4,1,1,1,1,1
2022-02-02T15,185.0,306.0,22.9,49.78,7.8,1,1,1,1,1
2022-02-02T17,125.0,188.0,11.4,26.05,6.3,1,1,1,1,1
2022-02-02T18,127.0,190.0,10.1,26.54,4.7,1,1,1,1,1
2022-02-02T19,125.0,188.0,10.2,,9.3,1,1,1,0,1
2022-02-03T16,134.0,181.0,27.5,2.8,5.6,1,1,1,1,1
2022-02-03T23,30.0,37.0,10.7,18.35,5.2,1,1,1,1,1
2022-02-04T01,31.0,44.0,16.3,10.07,4.3,1,1,1,1,1
2022-02-04T03,36.0,49.0,20.0,9.47,5.7,1,1,1,1,1
2022-02-04T10,31.0,67.0,16.6,54.31,8.3,1,1,1,1,1
2022-02-05T11,119.0,247.0,60.2,52.72,5.0,1,1,1,1,1
2022-02-06T03,294.0,434.0,82.5,0.8,16.7,1,1,1,1,1
2022-03-24T20,68.0,193.0,,42.77,,1,1,0,1,0
2022-03-25T12,27.0,155.0,18.1,72.3,,1,1,1,1,0
2022-03-25T13,29.0,154.0,32.4,38.83,12.3,1,1,1,1,1
2022-03-25T14,37.0,175.0,59.3,13.72,14.3,1,1,1,1,1
2022-03-25T15,36.0,169.0,55.0,17.09,22.3,1,1,1,1,1
2022-03-25T16,41.0,160.0,56.7,13.09,24.3,1,1,1,1,1
2022-03-25T17,43.0,174.0,59.1,6.62,24.7,1,1,1,1,1
2022-03-25T18,46.0,166.0,50.2,15.8,16.1,1,1,1,1,1
2022-03-25T19,46.0,156.0,45.6,,7.7,1,1,1,0,1
2022-03-25T20,45.0,150.0,,8.53,,1,1,0,1,0
2022-03-25T21,54.0,157.0,42.9,19.6,15.5,1,1,1,1,1
2022-03-25T22,52.0,150.0,34.2,24.46,11.9,1,1,1,1,1
2022-03-25T23,56.0,155.0,37.1,13.97,20.6,1,1,1,1,1
2022-03-26T00,91.0,202.0,39.3,11.43,26.6,1,1,1,1,1
2022-03-26T01,106.0,232.0,39.2,14.64,34.0,1,1,1,1,1
2022-03-26T02,95.0,230.0,36.0,31.99,29.7,1,1,1,1,1
2022-03-26T03,63.0,214.0,31.6,59.45,32.1,1,1,1,1,1
2022-03-26T04,63.0,222.0,29.5,98.1,31.0,1,1,1,1,1
2022-03-26T05,62.0,235.0,20.0,115.66,12.5,1,1,1,1,1
2022-03-26T06,36.0,207.0,13.1,108.13,7.3,1,1,1,1,1
2022-03-26T07,25.0,289.0,12.3,103.0,8.2,1,1,1,1,1
2022-03-26T08,27.0,192.0,11.5,101.14,13.0,1,1,1,1,1
2022-03-26T09,26.0,218.0,11.0,92.2,4.0,1,1,1,1,1
2022-03-26T13,26.0,140.0,44.3,38.18,25.5,1,1,1,1,1
2022-03-26T14,27.0,142.0,52.2,27.83,18.2,1,1,1,1,1
2022-03-26T15,34.0,158.0,54.4,27.99,30.3,1,1,1,1,1
2022-03-26T16,43.0,163.0,55.0,28.87,35.1,1,1,1,1,1
2022-03-26T17,41.0,161.0,51.1,28.69,32.3,1,1,1,1,1
2022-03-26T18,44.0,164.0,47.0,35.48,16.2,1,1,1,1,1
2022-03-26T19,46.0,158.0,29.5,,12.3,1,1,1,0,1
2022-03-26T20,48.0,157.0,,62.45,,1,1,0,1,0
2022-03-26T21,51.0,164.0,22.3,58.09,13.1,1,1,1,1,1
2022-03-26T22,58.0,166.0,25.4,56.13,20.3,1,1,1,1,1
2022-03-26T23,52.0,162.0,29.6,41.81,20.2,1,1,1,1,1
2022-03-27T00,66.0,175.0,48.2,11.09,23.8,1,1,1,1,1
2022-03-27T01,96.0,233.0,40.3,25.58,25.3,1,1,1,1,1
2022-03-27T02,69.0,210.0,35.3,43.51,20.7,1,1,1,1,1
2022-03-27T03,54.0,190.0,25.0,72.62,16.1,1,1,1,1,1
2022-03-27T04,50.0,193.0,24.4,101.68,25.4,1,1,1,1,1
2022-03-27T05,57.0,208.0,23.6,129.5,17.4,1,1,1,1,1
2022-03-27T06,52.0,196.0,21.0,160.31,13.8,1,1,1,1,1
2022-03-27T07,44.0,181.0,16.2,133.1,12.9,1,1,1,1,1
2022-03-27T08,34.0,155.0,12.2,114.19,6.7,1,1,1,1,1
2022-03-27T09,24.0,148.0,12.1,100.7,9.0,1,1,1,1,1
2022-03-27T10,20.0,118.0,13.2,94.16,3.1,1,1,1,1,1
2022-03-27T11,18.0,116.0,16.4,86.57,0.2,1,1,1,1,1
2022-03-28T11,30.0,,19.7,,9.1,1,0,1,0,1
2022-03-28T12,,116.0,71.1,,11.4,0,1,1,0,1
2022-03-28T13,38.0,226.0,93.2,,17.3,1,1,1,0,1
2022-03-28T14,76.0,354.0,75.1,,19.0,1,1,1,0,1
2022-03-28T15,60.0,297.0,77.7,,17.0,1,1,1,0,1
2022-03-28T16,76.0,,88.5,,21.4,1,0,1,0,1
2022-03-28T17,103.0,,76.6,,19.3,1,0,1,0,1
2022-03-28T18,103.0,394.0,62.4,,13.9,1,1,1,0,1
2022-03-28T19,102.0,359.0,64.5,,42.0,1,1,1,0,1
2022-03-28T20,78.0,,,,,1,0,0,0,0
2022-03-28T21,90.0,247.0,57.4,,46.6,1,1,1,0,1
2022-03-28T22,134.0,307.0,52.9,,64.9,1,1,1,0,1
2022-03-28T23,134.0,298.0,57.2,,57.8,1,1,1,0,1
2022-03-29T00,80.0,207.0,49.4,,27.2,1,1,1,0,1
2022-03-29T01,,195.0,31.5,,49.5,0,1,1,0,1
2022-03-29T02,67.0,190.0,37.8,,46.5,1,1,1,0,1
2022-03-29T03,63.0,207.0,48.3,,36.4,1,1,1,0,1
2022-03-29T04,48.0,200.0,41.5,27.62,33.7,1,1,1,1,1
2022-03-29T05,40.0,197.0,37.9,114.68,29.6,1,1,1,1,1
2022-03-29T06,45.0,217.0,31.0,134.34,25.4,1,1,1,1,1
2022-03-29T07,37.0,174.0,21.8,165.21,19.0,1,1,1,1,1
2022-03-29T08,46.0,182.0,20.0,126.32,14.2,1,1,1,1,1
2022-03-29T09,26.0,163.0,14.3,93.22,8.9,1,1,1,1,1
2022-03-29T10,21.0,149.0,12.8,89.22,6.7,1,1,1,1,1
2022-03-29T11,21.0,160.0,15.8,79.22,2.5,1,1,1,1,1
2022-03-29T12,24.0,161.0,37.0,41.45,2.6,1,1,1,1,1
2022-03-29T13,27.0,200.0,82.1,0.12,6.3,1,1,1,1,1
2022-03-29T14,102.0,436.0,75.0,0.84,11.3,1,1,1,1,1
2022-03-29T15,76.0,386.0,81.9,2.57,29.6,1,1,1,1,1
2022-03-29T16,79.0,377.0,77.7,3.08,29.3,1,1,1,1,1
2022-03-29T17,87.0,378.0,73.3,24.74,49.5,1,1,1,1,1
2022-03-29T18,114.0,382.0,56.4,38.14,35.9,1,1,1,1,1
2022-03-29T19,113.0,382.0,56.8,,22.9,1,1,1,0,1
2022-03-29T20,104.0,342.0,,20.38,,1,1,0,1,0
2022-03-29T21,92.0,305.0,57.6,10.07,16.4,1,1,1,1,1
2022-03-29T22,96.0,274.0,50.1,9.19,17.6,1,1,1,1,1
2022-03-29T23,88.0,274.0,52.7,2.9,23.6,1,1,1,1,1
2022-03-30T00,105.0,287.0,41.6,5.55,16.5,1,1,1,1,1
2022-03-30T01,129.0,334.0,54.7,5.21,21.9,1,1,1,1,1
2022-03-30T02,143.0,390.0,96.2,6.37,33.3,1,1,1,1,1
2022-03-30T03,105.0,342.0,92.1,40.89,45.6,1,1,1,1,1
2022-03-30T04,74.0,262.0,52.5,97.8,35.0,1,1,1,1,1
2022-03-30T05,54.0,218.0,34.7,137.51,25.6,1,1,1,1,1
2022-03-30T07,34.0,152.0,22.5,207.8,20.1,1,1,1,1,1
