hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-01-12T19,101.0,197.0,29.8,,7.5,1,1,1,0,1
2022-01-12T20,112.0,202.0,30.4,4.9,7.0,1,1,1,1,1
2022-01-12T21,161.0,274.0,33.0,2.7,5.6,1,1,1,1,1
2022-01-12T23,85.0,125.0,22.9,3.8,6.5,1,1,1,1,1
2022-01-13T00,91.0,136.0,24.3,2.3,7.3,1,1,1,1,1
2022-01-13T02,121.0,177.0,30.7,4.5,8.0,1,1,1,1,1
2022-01-13T16,246.0,410.0,51.2,1.6,10.0,1,1,1,1,1
2022-01-13T18,132.0,227.0,31.8,2.3,8.4,1,1,1,1,1
2022-01-13T20,92.0,145.0,24.8,2.2,8.3,1,1,1,1,1
2022-01-13T22,85.0,146.0,28.85,2.55,7.8,1,1,1,1,1
2022-01-14T00,113.0,232.0,39.1,2.9,10.4,1,1,1,1,1
2022-01-14T01,92.0,205.0,38.6,2.4,8.6,1,1,1,1,1
2022-01-14T03,68.0,112.0,39.0,3.4,7.1,1,1,1,1,1
2022-01-14T07,164.0,240.5,22.95,27.5,33.7,1,1,1,1,1
2022-01-14T09,139.0,197.0,23.8,33.0,14.6,1,1,1,1,1
2022-01-14T10,116.0,169.0,20.5,37.5,12.0,1,1,1,1,1
2022-01-14T11,124.0,194.0,37.4,32.5,11.5,1,1,1,1,1
2022-01-14T15,145.0,318.0,58.5,2.5,12.6,1,1,1,1,1
2022-01-14T18,178.0,337.0,41.0,3.7,10.1,1,1,1,1,1
2022-01-14T20,99.0,200.0,26.8,11.9,8.3,1,1,1,1,1
2022-01-14T21,55.0,132.0,20.9,18.6,7.4,1,1,1,1,1
2022-01-15T00,48.0,118.0,19.9,19.8,7.7,1,1,1,1,1
2022-01-15T01,47.0,121.0,19.6,20.6,7.8,1,1,1,1,1
2022-01-15T02,48.0,123.0,20.5,19.0,7.8,1,1,1,1,1
2022-01-15T04,58.0,135.0,23.8,19.0,7.9,1,1,1,1,1
2022-01-15T06,97.0,166.0,27.8,15.9,7.4,1,1,1,1,1
2022-01-15T07,118.0,191.0,34.7,15.3,7.6,1,1,1,1,1
2022-01-15T08,124.0,207.0,37.0,17.5,7.6,1,1,1,1,1
2022-01-15T09,147.0,246.0,36.7,21.1,7.5,1,1,1,1,1
2022-01-15T10,138.0,238.0,29.4,16.8,7.3,1,1,1,1,1
2022-01-15T11,135.0,234.0,31.9,14.3,7.2,1,1,1,1,1
2022-01-15T12,129.0,232.0,30.5,15.1,8.1,1,1,1,1,1
2022-01-15T13,123.0,195.0,26.0,13.3,7.8,1,1,1,1,1
2022-01-15T14,112.0,191.0,20.9,16.7,7.6,1,1,1,1,1
2022-01-15T16,79.5,130.0,17.8,18.95,7.7,1,1,1,1,1
2022-01-15T18,84.0,144.0,29.8,6.9,7.6,1,1,1,1,1
