hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2020-03-11T08,70.343,115.217,11.477,93.41,7.513,1,1,1,1,1
2020-03-11T09,62.115,113.97,11.17,94.62,7.508,1,1,1,1,1
2020-03-11T10,55.285,107.44,10.928,90.502,7.63,1,1,1,1,1
2020-03-11T11,54.59,106.0,11.2,82.573,7.707,1,1,1,1,1
2020-03-11T12,53.077,112.197,11.913,63.027,7.853,1,1,1,1,1
2020-03-11T13,53.733,117.84,12.51,59.647,7.907,1,1,1,1,1
2020-03-11T14,58.383,126.597,12.3,60.877,7.843,1,1,1,1,1
2020-03-11T15,59.29,124.135,12.445,60.92,7.73,1,1,1,1,1
2020-03-11T16,59.09,121.737,12.473,59.313,7.68,1,1,1,1,1
2020-03-11T17,61.823,121.157,11.883,57.473,7.737,1,1,1,1,1
2020-03-11T18,76.697,123.943,11.783,48.443,7.887,1,1,1,1,1
2020-03-11T19,82.892,124.9,11.507,30.803,7.97,1,1,1,1,1
2020-03-11T20,80.335,126.237,12.09,41.615,8.045,1,1,1,1,1
2020-03-11T21,72.942,132.928,13.01,28.205,8.127,1,1,1,1,1
2020-03-11T22,64.48,157.798,13.373,20.45,8.092,1,1,1,1,1
2020-03-11T23,55.47,165.87,13.62,19.97,8.14,1,1,1,1,1
2020-03-12T00,79.43,206.58,14.337,5.863,8.083,1,1,1,1,1
2020-03-12T01,88.993,238.043,15.427,2.273,8.173,1,1,1,1,1
2020-03-12T02,92.93,270.12,15.75,23.45,8.305,1,1,1,1,1
2020-03-12T03,113.26,276.163,14.987,28.897,8.28,1,1,1,1,1
2020-03-12T04,129.3,238.81,13.74,47.79,7.91,1,1,1,1,1
2020-03-12T05,129.3,238.81,13.635,60.01,8.1,1,1,1,1,1
2020-03-12T06,105.12,192.15,13.31,75.24,8.29,1,1,1,1,1
2020-03-12T07,98.165,182.513,13.652,79.865,7.705,1,1,1,1,1
2020-03-12T08,80.663,164.08,13.043,75.797,8.083,1,1,1,1,1
2020-03-12T09,66.243,160.933,13.753,73.118,6.725,1,1,1,1,1
2020-03-12T10,53.737,147.67,12.813,74.823,6.91,1,1,1,1,1
2020-03-12T11,51.758,137.542,12.458,71.398,7.315,1,1,1,1,1
2020-03-12T12,50.223,144.283,13.08,39.64,7.633,1,1,1,1,1
2020-03-12T13,56.607,177.623,15.457,6.78,7.927,1,1,1,1,1
2020-03-12T14,70.36,250.995,17.07,12.705,8.305,1,1,1,1,1
2020-03-12T15,77.05,265.193,16.06,19.167,8.243,1,1,1,1,1
2020-03-12T16,85.05,259.252,15.725,14.17,8.322,1,1,1,1,1
2020-03-12T17,87.033,246.64,15.763,9.163,8.377,1,1,1,1,1
2020-03-12T18,95.535,236.575,14.335,28.555,1.27,1,1,1,1,1
2020-03-12T19,101.995,219.225,14.625,9.72,-0.03,1,1,1,1,1
2020-03-12T20,120.595,222.523,15.185,1.857,-0.203,1,1,1,1,1
2020-03-12T21,146.155,241.62,15.068,0.53,-0.15,1,1,1,1,1
2020-03-12T22,170.02,254.09,14.913,0.018,-0.212,1,1,1,1,1
2020-03-12T23,188.88,264.507,14.473,0.0,-0.34,1,1,1,1,1
2020-03-13T00,196.743,277.225,14.088,0.013,-0.408,1,1,1,1,1
2020-03-13T01,188.333,275.61,14.97,5.695,-0.275,1,1,1,1,1
2020-03-13T02,155.153,268.31,16.177,26.307,-0.32,1,1,1,1,1
2020-03-13T03,119.675,239.095,16.745,49.645,-0.515,1,1,1,1,1
2020-03-13T04,100.362,228.303,17.315,59.538,-0.427,1,1,1,1,1
2020-03-13T05,77.2,219.37,17.815,76.16,1.765,1,1,1,1,1
2020-03-13T06,64.31,209.053,15.983,89.88,6.663,1,1,1,1,1
2020-03-13T07,57.397,196.943,14.173,97.703,6.833,1,1,1,1,1
2020-03-13T08,53.087,188.837,13.717,90.01,7.023,1,1,1,1,1
2020-03-13T09,46.005,184.275,13.16,81.995,7.11,1,1,1,1,1
2020-03-13T10,48.26,192.825,12.59,81.0,7.157,1,1,1,1,1
2020-03-13T11,47.883,192.337,12.873,61.513,7.18,1,1,1,1,1
2020-03-13T12,47.71,186.55,13.61,44.225,7.33,1,1,1,1,1
2020-03-13T13,54.29,191.77,13.09,48.75,7.12,1,1,1,1,1
2020-03-13T14,47.78,166.217,12.737,53.92,7.07,1,1,1,1,1
2020-03-13T15,41.9,129.057,12.557,49.133,6.92,1,1,1,1,1
2020-03-13T16,37.815,97.853,12.18,38.895,6.732,1,1,1,1,1
2020-03-13T17,33.45,89.593,12.48,36.287,6.727,1,1,1,1,1
2020-03-13T18,38.905,71.644,11.866,38.433,7.082,2,2,2,2,2
2020-03-13T19,36.56,62.425,11.518,35.4,7.617,1,1,1,1,1
2020-03-13T20,37.927,56.16,11.238,30.62,7.66,1,1,1,1,1
2020-03-13T21,37.407,51.967,11.227,30.757,7.627,1,1,1,1,1
2020-03-13T22,37.01,53.023,11.417,32.01,7.49,1,1,1,1,1
2020-03-13T23,41.167,59.797,10.435,23.67,7.425,1,1,1,1,1
2020-03-14T00,46.89,38.71,11.08,17.79,7.39,1,1,1,1,1
2020-03-14T01,43.968,56.427,10.985,15.008,7.555,1,1,1,1,1
2020-03-14T02,46.04,86.57,11.65,19.195,7.515,1,1,1,1,1
2020-03-14T03,51.81,89.885,11.515,30.375,7.55,1,1,1,1,1
2020-03-14T04,50.483,90.405,11.48,43.763,7.393,1,1,1,1,1
2020-03-14T05,46.91,84.71,10.95,54.47,7.23,1,1,1,1,1
2020-03-14T06,47.12,83.087,10.933,65.46,7.247,1,1,1,1,1
2020-03-14T07,49.677,91.605,11.525,69.28,6.915,1,1,1,1,1
2020-03-14T08,46.382,96.028,11.7,66.953,6.77,1,1,1,1,1
2020-03-14T09,48.233,108.302,12.305,57.255,6.86,1,1,1,1,1
2020-03-14T10,49.365,118.38,14.287,67.752,6.607,1,1,1,1,1
2020-03-14T11,56.638,119.157,13.86,49.57,6.755,1,1,1,1,1
2020-03-14T12,62.17,116.853,16.163,21.903,7.197,1,1,1,1,1
2020-03-14T13,60.788,122.205,18.95,12.66,7.22,1,1,1,1,1
2020-03-14T14,65.395,132.675,19.465,8.785,7.32,1,1,1,1,1
2020-03-14T15,68.503,149.643,19.817,1.787,7.36,1,1,1,1,1
2020-03-14T16,65.648,165.043,20.23,0.0,7.383,1,1,1,1,1
2020-03-14T17,63.7,172.71,19.32,4.93,7.345,1,1,1,1,1
2020-03-14T18,69.87,150.375,16.99,28.275,7.685,1,1,1,1,1
2020-03-14T19,63.62,119.73,16.27,20.12,7.64,1,1,1,1,1
2020-03-14T20,62.67,117.925,16.66,3.853,7.53,1,1,1,1,1
2020-03-14T21,58.86,117.203,17.4,0.877,7.47,1,1,1,1,1
2020-03-14T22,59.175,124.483,16.782,2.663,7.475,1,1,1,1,1
2020-03-14T23,63.055,131.48,16.875,2.66,7.38,1,1,1,1,1
2020-03-15T00,67.52,125.6,16.78,0.0,7.35,1,1,1,1,1
2020-03-15T01,67.985,129.835,16.885,1.63,7.47,1,1,1,1,1
2020-03-15T02,69.173,139.847,17.5,8.177,7.617,1,1,1,1,1
2020-03-15T03,69.44,138.16,17.9,34.75,7.6,1,1,1,1,1
2020-03-15T04,62.01,138.057,16.933,67.197,7.56,1,1,1,1,1
2020-03-15T05,57.657,128.083,16.55,77.307,7.533,1,1,1,1,1
2020-03-15T06,56.435,127.095,14.62,80.465,7.59,1,1,1,1,1
2020-03-15T07,53.277,119.49,12.77,84.667,7.59,1,1,1,1,1
2020-03-15T08,48.22,105.83,11.97,82.043,7.63,1,1,1,1,1
2020-03-15T09,42.243,96.397,11.863,81.857,7.693,1,1,1,1,1
2020-03-15T10,34.515,99.195,11.535,87.83,7.75,1,1,1,1,1
2020-03-15T11,33.593,94.86,11.367,82.013,7.937,1,1,1,1,1
2020-03-16T04,25.325,54.435,18.76,60.02,9.47,1,1,1,1,1
2020-03-16T05,45.26,146.37,18.127,93.16,7.503,1,1,1,1,1
2020-03-16T06,49.07,146.04,17.463,146.18,74.23,1,1,1,1,1
2020-03-16T07,0.0,0.0,16.613,148.52,211.333,1,1,1,1,1
2020-03-16T09,105.4,174.753,17.54,122.68,49.527,1,1,1,1,1
2020-03-16T10,76.387,163.812,16.027,111.767,69.657,1,1,1,1,1
2020-03-16T11,68.6,159.94,15.12,98.16,69.98,1,1,1,1,1
2020-03-16T12,36.77,139.06,15.21,57.09,70.62,1,1,1,1,1
2020-03-16T13,52.61,165.77,18.47,5.8,70.93,1,1,1,1,1
2020-03-16T14,64.74,203.99,19.78,2.4,70.98,1,1,1,1,1
2020-03-16T15,71.035,247.0,20.185,0.495,71.12,1,1,1,1,1
2020-03-16T16,80.93,251.68,19.5,0.27,71.18,1,1,1,1,1
2020-03-16T18,86.12,233.2,18.22,3.32,8.38,1,1,1,1,1
2020-03-16T22,73.58,156.61,17.85,10.66,8.17,1,1,1,1,1
2020-03-17T04,75.71,179.27,2.03,104.36,6.89,1,1,1,1,1
2020-03-17T07,53.927,148.253,10.4,123.34,6.607,1,1,1,1,1
2020-03-17T08,59.112,150.192,17.705,118.287,6.968,1,1,1,1,1
2020-03-17T09,51.33,143.967,17.96,113.237,7.02,1,1,1,1,1
2020-03-17T10,42.0,129.82,17.517,104.55,7.497,1,1,1,1,1
2020-03-17T11,36.895,124.315,17.415,90.305,7.895,1,1,1,1,1
2020-03-17T12,35.59,127.023,17.683,54.917,8.263,1,1,1,1,1
2020-03-17T13,41.837,140.08,19.85,15.1,8.447,1,1,1,1,1
2020-03-17T14,52.66,167.65,21.635,10.805,8.55,1,1,1,1,1
2020-03-17T15,68.328,189.585,23.955,0.318,8.61,1,1,1,1,1
2020-03-17T16,73.28,214.82,23.853,0.2,8.54,1,1,1,1,1
2020-03-17T17,82.395,247.695,23.93,0.135,8.5,1,1,1,1,1
2020-03-17T18,81.6,280.345,22.998,0.02,6.935,2,2,2,2,2
2020-03-17T19,75.003,288.36,23.827,0.057,4.713,1,1,1,1,1
2020-03-17T20,83.252,258.248,23.943,0.055,4.695,1,1,1,1,1
2020-03-17T21,83.883,204.868,24.078,0.003,4.577,1,1,1,1,1
2020-03-17T22,83.32,175.347,23.853,0.0,4.493,1,1,1,1,1
2020-03-17T23,84.29,203.033,23.323,0.233,4.5,1,1,1,1,1
2020-03-18T00,90.0,183.96,22.083,1.337,4.423,1,1,1,1,1
2020-03-18T01,90.755,197.19,22.185,10.285,4.39,1,1,1,1,1
2020-03-18T02,99.563,229.433,22.107,31.157,4.48,1,1,1,1,1
2020-03-18T03,122.42,276.642,23.482,63.587,4.497,1,1,1,1,1
2020-03-18T04,110.533,240.493,24.053,92.613,4.243,1,1,1,1,1
2020-03-18T05,76.925,174.535,21.65,110.5,4.145,1,1,1,1,1
2020-03-18T06,50.637,142.2,20.003,125.927,3.743,1,1,1,1,1
2020-03-18T07,56.88,143.435,19.328,125.355,4.203,1,1,1,1,1
2020-03-18T08,61.565,167.923,18.742,112.345,4.61,1,1,1,1,1
2020-03-18T09,56.59,167.99,18.397,102.785,4.845,1,1,1,1,1
2020-03-18T10,50.59,152.41,19.62,94.523,3.767,1,1,1,1,1
2020-03-18T11,43.033,153.17,19.537,81.387,3.01,1,1,1,1,1
2020-03-18T12,42.345,156.68,18.68,53.373,3.92,1,1,1,1,1
2020-03-18T13,39.76,160.235,19.505,16.165,4.565,1,1,1,1,1
